rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,passes_completed,passes_attempted,pass_completion_pct,total_distance,progressive_distance,assists,expected_assists,expected_assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,expected_assists_xa,season,table_type,processed_at
1808,Malang Sarr,FRA,DF,Lens,Ligue 1,0.0,1999.0,7.0,267,310,86.1,5423,1819,0,0.0,0.0,0,21,0,0,21,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1809,Mamadou Sarr,FRA,DF,Strasbourg,Ligue 1,0.0,2005.0,6.0,349,373,93.6,6575,2415,0,0.1,-0.1,1,18,0,0,12,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1810,Martin Satriano,URU,FW,Lyon,Ligue 1,0.0,2001.0,1.9,33,37,89.2,496,74,1,0.5,0.5,3,1,2,1,4,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1811,Mario Sauer,SVK,MF,Toulouse,Ligue 1,0.0,2004.0,3.8,101,123,82.1,1789,482,0,0.0,0.0,1,10,1,0,13,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1812,Razvan Sava,ROU,GK,Udinese,Serie A,0.0,2002.0,6.0,135,172,78.5,3268,2506,0,0.0,0.0,0,1,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1813,Sávio,BRA,MF,Manchester City,Premier League,0.0,2004.0,1.9,73,85,85.9,1041,192,0,0.0,0.0,0,2,2,0,4,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1814,Nicolò Savona,ITA,"DF,MF",Nott'ham Forest,Premier League,0.0,2003.0,1.6,54,71,76.1,751,250,0,0.0,0.0,1,4,1,0,4,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1815,Joe Scally,USA,DF,Gladbach,Bundesliga,0.0,2002.0,4.9,170,207,82.1,2804,780,2,0.7,1.3,4,12,3,2,14,0.8,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1816,Giorgio Scalvini,ITA,DF,Atalanta,Serie A,0.0,2003.0,2.9,168,197,85.3,2492,941,0,0.1,-0.1,1,9,1,0,19,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1817,Gianluca Scamacca,ITA,FW,Atalanta,Serie A,0.0,1999.0,1.5,31,41,75.6,496,53,0,0.2,-0.2,1,2,1,0,3,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1818,Kevin Schade,GER,FW,Brentford,Premier League,0.0,2001.0,6.4,58,99,58.6,961,255,0,0.6,-0.6,5,3,1,1,2,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1819,András Schäfer,HUN,MF,Union Berlin,Bundesliga,0.0,1999.0,2.1,37,54,68.5,490,76,0,0.0,0.0,0,1,0,0,4,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1820,Fabian Schär,SUI,DF,Newcastle Utd,Premier League,0.0,1991.0,3.9,184,225,81.8,4201,1793,0,0.1,-0.1,2,18,1,0,13,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1821,Derry Scherhant,GER,"FW,MF",Freiburg,Bundesliga,0.0,2002.0,1.3,19,34,55.9,267,80,0,0.1,-0.1,2,0,1,0,2,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1822,Patrik Schick,CZE,FW,Leverkusen,Bundesliga,0.0,1996.0,4.7,53,71,74.6,760,130,1,0.3,0.7,2,1,1,0,5,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1823,Stefan Schimmer,GER,"FW,MF",Heidenheim,Bundesliga,0.0,1994.0,0.4,2,9,22.2,49,12,0,0.0,0.0,0,0,1,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1824,Xaver Schlager,AUT,MF,RB Leipzig,Bundesliga,0.0,1997.0,2.1,98,108,90.7,1511,479,0,0.3,-0.3,4,9,6,1,16,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1825,Keven Schlotterbeck,GER,DF,Augsburg,Bundesliga,0.0,1997.0,3.5,140,173,80.9,2693,1012,0,0.0,0.0,0,14,2,0,14,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1826,Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,0.0,1999.0,3.0,188,214,87.9,3929,1438,0,0.0,0.0,1,17,1,0,20,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1827,Romano Schmid,AUT,"MF,FW",Werder Bremen,Bundesliga,0.0,2000.0,5.6,175,246,71.1,2811,972,0,1.8,-1.8,15,19,26,6,47,1.9,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1828,Isaac Schmidt,SUI,"DF,MF",Werder Bremen,Bundesliga,0.0,1999.0,1.2,58,70,82.9,889,337,0,0.2,-0.2,4,7,1,0,7,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1829,Joël Schmied,SUI,DF,Köln,Bundesliga,0.0,1998.0,5.4,152,180,84.4,2576,587,0,0.1,-0.1,2,9,0,0,5,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1830,Jan Schöppner,GER,"MF,DF",Heidenheim,Bundesliga,0.0,1999.0,4.7,81,122,66.4,1361,383,0,0.0,0.0,0,8,1,0,11,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1831,Marvin Schwäbe,GER,GK,Köln,Bundesliga,0.0,1995.0,6.0,192,288,66.7,6129,4535,0,0.0,0.0,0,7,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1832,Léo Scienza,BRA,"MF,FW",Heidenheim,Bundesliga,0.0,1998.0,2.0,32,52,61.5,592,142,0,1.1,-1.1,3,1,4,1,3,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1833,Alex Scott,ENG,MF,Bournemouth,Premier League,0.0,2003.0,5.0,203,250,81.2,3261,650,0,0.3,-0.3,4,13,3,2,13,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1834,Sebastian Sebulonsen,NOR,DF,Köln,Bundesliga,0.0,2000.0,5.3,106,164,64.6,1847,659,0,1.1,-1.1,7,7,6,4,4,1.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1835,Jenson Seelt,NED,DF,Sunderland,Premier League,0.0,2003.0,1.5,96,110,87.3,1786,705,0,0.0,0.0,0,6,0,0,14,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1836,Jenson Seelt,NED,DF,Wolfsburg,Bundesliga,0.0,2003.0,0.1,5,5,100.0,68,20,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1837,Alidu Seidu,GHA,DF,Rennes,Ligue 1,0.0,2000.0,3.2,216,239,90.4,3597,1001,1,0.8,0.2,3,22,2,2,25,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1838,Nicolas Seiwald,AUT,MF,RB Leipzig,Bundesliga,0.0,2001.0,5.2,146,171,85.4,2384,679,0,0.1,-0.1,3,8,3,1,6,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1839,Ayumu Seko,JPN,"MF,DF",Le Havre,Ligue 1,0.0,2000.0,6.2,160,201,79.6,2740,693,0,0.0,0.0,1,14,0,0,13,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1840,Matz Sels,BEL,GK,Nott'ham Forest,Premier League,0.0,1992.0,7.0,138,192,71.9,3345,2180,0,0.0,0.0,0,6,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1841,Antoine Semenyo,GHA,"FW,MF",Bournemouth,Premier League,0.0,2000.0,7.0,147,219,67.1,2343,704,3,0.5,2.5,10,7,12,0,24,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1842,Adrian Šemper,CRO,GK,Pisa,Serie A,0.0,1998.0,6.0,124,199,62.3,4489,3622,0,0.0,0.0,0,3,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1843,Marvin Senaya,TOG,DF,Auxerre,Ligue 1,0.0,2001.0,6.8,196,269,72.9,3659,1613,0,0.1,-0.1,2,19,5,3,16,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1844,Marcos Senesi,ARG,DF,Bournemouth,Premier League,0.0,1997.0,6.9,349,450,77.6,7803,3495,2,0.3,1.7,4,49,11,3,40,1.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1845,Suat Serdar,GER,MF,Hellas Verona,Serie A,0.0,1997.0,5.7,135,192,70.3,2614,1180,0,0.6,-0.6,8,35,4,0,32,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1846,Nicolás Serrano,ESP,FW,Athletic Club,La Liga,0.0,2003.0,1.3,42,56,75.0,772,156,0,0.1,-0.1,2,2,2,2,5,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1847,Benjamin Šeško,SVN,FW,Manchester Utd,Premier League,0.0,2003.0,4.3,49,74,66.2,589,107,0,0.2,-0.2,5,4,1,0,5,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1848,Ryan Sessegnon,ENG,DF,Fulham,Premier League,0.0,2000.0,5.3,177,251,70.5,2697,873,0,0.8,-0.8,4,18,3,0,18,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1849,Stephan El Shaarawy,ITA,"MF,FW",Roma,Serie A,0.0,1992.0,1.4,47,64,73.4,701,173,0,0.0,0.0,0,2,0,0,5,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1850,Luke Shaw,ENG,DF,Manchester Utd,Premier League,0.0,1995.0,6.7,335,400,83.8,5553,1873,0,0.1,-0.1,1,30,2,0,31,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1851,Kwasi Sibo,GHA,MF,Oviedo,La Liga,0.0,1998.0,3.3,103,117,88.0,1756,437,0,0.0,0.0,1,2,0,0,4,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1852,Djibril Sidibé,FRA,"DF,MF",Toulouse,Ligue 1,0.0,1992.0,4.5,143,202,70.8,2459,1039,0,0.1,-0.1,2,20,7,2,18,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1853,Armindo Sieb,GER,"FW,MF",Mainz 05,Bundesliga,0.0,2003.0,2.6,42,62,67.7,556,109,0,0.2,-0.2,4,5,2,2,2,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1854,Jamil Siebert,GER,DF,Lecce,Serie A,0.0,2002.0,0.9,37,38,97.4,688,192,0,0.0,0.0,0,1,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1855,Francisco Sierralta,CHI,DF,Auxerre,Ligue 1,0.0,1997.0,5.7,248,277,89.5,4980,1234,0,0.0,0.0,0,11,0,0,13,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1856,Tim Siersleben,GER,DF,Heidenheim,Bundesliga,0.0,2000.0,3.0,98,131,74.8,1921,647,0,0.0,0.0,0,4,0,0,7,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1857,André Silva,POR,FW,Elche,La Liga,0.0,1995.0,4.0,87,110,79.1,1155,225,0,0.3,-0.3,4,5,6,0,13,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1858,Bernardo Silva,POR,MF,Manchester City,Premier League,0.0,1994.0,4.1,171,200,85.5,2741,629,1,1.7,-0.7,7,15,4,2,16,1.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1859,Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,0.0,1997.0,4.6,189,256,73.8,2977,948,0,0.4,-0.4,4,14,8,4,20,0.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1860,Fábio Silva,POR,FW,Dortmund,Bundesliga,0.0,2002.0,0.2,4,6,66.7,62,14,0,0.3,-0.3,2,0,2,0,2,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1861,Jota Silva,POR,FW,Nott'ham Forest,Premier League,0.0,1999.0,0.1,2,3,66.7,27,5,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1862,Marco Silvestri,ITA,GK,Cremonese,Serie A,0.0,1991.0,2.0,54,83,65.1,1531,1158,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1863,Abdallah Sima,SEN,MF,Lens,Ligue 1,0.0,2001.0,0.6,9,14,64.3,137,36,0,0.1,-0.1,2,2,1,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1864,Giovanni Simeone,ARG,FW,Torino,Serie A,0.0,1995.0,4.7,64,81,79.0,999,162,0,0.5,-0.5,3,8,2,0,6,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1865,Giuliano Simeone,ARG,"MF,FW",Atlético Madrid,La Liga,0.0,2002.0,6.7,224,273,82.1,2754,614,2,0.8,1.2,6,10,5,1,16,1.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1866,Moses Simon,NGA,"FW,MF",Paris FC,Ligue 1,0.0,1995.0,5.8,109,157,69.4,1780,378,2,1.4,0.6,6,1,7,3,11,1.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1867,Unai Simón,ESP,GK,Athletic Club,La Liga,0.0,1997.0,8.0,159,245,64.9,4047,2992,0,0.0,0.0,0,4,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1868,Xavi Simons,NED,"FW,MF",Tottenham,Premier League,0.0,2003.0,2.8,89,119,74.8,1518,348,1,0.6,0.4,5,6,7,2,17,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1869,Xavi Simons,NED,MF,RB Leipzig,Bundesliga,0.0,2003.0,1.0,33,39,84.6,524,165,0,0.0,0.0,1,2,1,0,5,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1870,Danel Sinani,LUX,MF,St. Pauli,Bundesliga,0.0,1997.0,5.8,236,333,70.9,3765,1308,1,1.4,-0.4,15,27,14,1,42,1.9,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1871,Lassine Sinayoko,MLI,"FW,MF",Auxerre,Ligue 1,0.0,1999.0,6.3,91,130,70.0,1156,268,1,1.3,-0.3,9,6,4,0,13,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1872,Antonio Sivera,ESP,GK,Alavés,La Liga,0.0,1996.0,8.0,121,203,59.6,5108,4626,0,0.0,0.0,0,10,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1873,Telli Siwe,FRA,DF,Auxerre,Ligue 1,0.0,2004.0,2.5,56,66,84.8,995,417,0,0.0,0.0,1,3,0,0,4,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1874,Tim Skarke,GER,"MF,DF",Union Berlin,Bundesliga,0.0,1996.0,1.4,20,34,58.8,312,71,0,0.0,0.0,1,1,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1875,Ellyes Skhiri,TUN,MF,Eint Frankfurt,Bundesliga,0.0,1995.0,1.9,94,104,90.4,1453,402,0,0.0,0.0,0,6,0,0,3,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1876,Leo Skiri Østigård,NOR,DF,Genoa,Serie A,0.0,1999.0,3.5,194,218,89.0,3821,1247,0,0.0,0.0,0,9,0,0,8,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1877,Łukasz Skorupski,POL,GK,Bologna,Serie A,0.0,1991.0,6.0,241,297,81.1,6414,4110,0,0.0,0.0,0,7,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1878,Andreas Skov Olsen,DEN,FW,Wolfsburg,Bundesliga,0.0,1999.0,3.5,94,112,83.9,1489,249,0,0.8,-0.8,6,3,4,1,9,0.9,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1879,Robert Skov,DEN,DF,Union Berlin,Bundesliga,0.0,1996.0,2.4,51,86,59.3,881,351,0,0.0,0.0,1,6,3,3,4,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1880,Adam Smith,ENG,DF,Bournemouth,Premier League,0.0,1991.0,2.3,69,87,79.3,1169,441,0,0.3,-0.3,1,7,0,0,6,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1881,Eric Smith,SWE,DF,St. Pauli,Bundesliga,0.0,1997.0,6.0,370,427,86.7,7429,2444,0,0.0,0.0,0,32,3,0,17,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1882,Emile Smith Rowe,ENG,MF,Fulham,Premier League,0.0,2000.0,1.5,76,87,87.4,1145,170,0,0.0,0.0,1,5,2,0,8,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1883,Ivan Smolčić,CRO,DF,Como,Serie A,0.0,2000.0,2.9,122,150,81.3,2197,688,0,0.1,-0.1,3,9,2,1,8,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1884,Simon Sohm,SUI,MF,Fiorentina,Serie A,0.0,2001.0,2.7,98,118,83.1,1633,411,0,1.0,-1.0,4,8,1,0,11,0.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1885,Alex Sola,ESP,FW,Getafe,La Liga,0.0,1999.0,0.1,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1886,Dominic Solanke,ENG,FW,Tottenham,Premier League,0.0,1997.0,0.4,2,2,100.0,19,0,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1887,Carlos Soler,ESP,MF,Real Sociedad,La Liga,0.0,1997.0,2.4,130,154,84.4,2164,623,0,0.4,-0.4,5,18,3,0,24,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1888,Julio Soler,ARG,FW,Bournemouth,Premier League,0.0,2005.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1889,Oumar Solet,FRA,DF,Udinese,Serie A,0.0,2000.0,6.0,359,408,88.0,7265,2086,1,0.3,0.7,4,34,6,0,39,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1890,Jhon Solis,COL,MF,Girona,La Liga,0.0,2004.0,3.3,115,130,88.5,1719,358,0,0.0,0.0,1,9,1,0,8,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1891,Manor Solomon,ISR,"MF,DF",Villarreal,La Liga,0.0,1999.0,1.1,22,34,64.7,338,100,1,0.2,0.8,1,1,1,1,4,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1892,Yann Sommer,SUI,GK,Inter,Serie A,0.0,1988.0,4.0,114,125,91.2,2607,1654,0,0.0,0.0,0,1,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1893,Oliver Sonne,PER,"DF,FW",Burnley,Premier League,0.0,2000.0,1.2,19,29,65.5,247,88,0,0.0,0.0,1,1,2,1,4,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1894,David Soria,ESP,GK,Getafe,La Liga,0.0,1993.0,8.0,95,228,41.7,4295,3758,0,0.0,0.0,1,6,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1895,Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,0.0,2003.0,6.0,388,440,88.2,6949,2558,1,1.1,-0.1,15,55,4,1,47,1.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1896,Florian Sotoca,FRA,"MF,FW",Lens,Ligue 1,0.0,1990.0,0.3,5,11,45.5,61,15,0,0.0,0.0,0,1,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1897,Riccardo Sottil,ITA,FW,Lecce,Serie A,0.0,1999.0,2.7,59,77,76.6,936,149,1,0.8,0.2,3,2,2,1,5,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1898,Tomáš Souček,CZE,MF,West Ham,Premier League,0.0,1995.0,2.6,70,91,76.9,945,258,0,0.0,0.0,0,5,0,0,4,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1899,Matìas Soulé,ARG,"MF,FW",Roma,Serie A,0.0,2003.0,5.4,193,246,78.5,3210,903,2,0.9,1.1,13,26,5,2,29,0.9,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1900,Aboubaka Soumahoro,FRA,DF,Hamburger SV,Bundesliga,0.0,2005.0,0.5,18,20,90.0,276,61,0,0.0,0.0,0,1,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1901,Sambou Soumano,SEN,FW,Lorient,Ligue 1,0.0,2001.0,3.3,39,52,75.0,582,62,2,0.6,1.4,3,2,2,0,4,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1902,Issa Soumaré,SEN,"FW,MF",Le Havre,Ligue 1,0.0,2000.0,7.0,120,173,69.4,1954,443,1,1.7,-0.7,9,8,8,6,15,1.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1903,Vinicius Souza,BRA,MF,Wolfsburg,Bundesliga,0.0,1999.0,5.1,124,148,83.8,1918,617,0,0.1,-0.1,3,8,0,0,18,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1904,Djibril Sow,SUI,MF,Sevilla,La Liga,0.0,1997.0,2.8,92,108,85.2,1866,441,0,0.2,-0.2,1,12,1,0,20,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1905,Djed Spence,ENG,DF,Tottenham,Premier League,0.0,2000.0,4.5,207,261,79.3,3558,1060,0,0.1,-0.1,2,22,3,1,24,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1906,Leonardo Spinazzola,ITA,DF,Napoli,Serie A,0.0,1993.0,3.1,124,163,76.1,2229,686,1,0.7,0.3,6,8,4,1,10,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1907,Anton Stach,GER,MF,Leeds United,Premier League,0.0,1998.0,6.7,195,266,73.3,2950,819,1,1.0,0.0,13,21,5,2,34,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1908,Jens Stage,DEN,MF,Werder Bremen,Bundesliga,0.0,1996.0,3.2,86,124,69.4,1560,507,0,0.2,-0.2,1,7,2,0,8,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1909,Benjamin Stambouli,FRA,MF,Metz,Ligue 1,0.0,1990.0,4.9,182,232,78.4,3246,960,0,0.9,-0.9,6,12,3,1,14,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1910,Nicolae Stanciu,ROU,"MF,FW",Genoa,Serie A,0.0,1993.0,1.9,60,88,68.2,944,264,0,0.1,-0.1,2,4,1,0,4,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1911,Otto Stange,GER,MF,Hamburger SV,Bundesliga,0.0,2007.0,0.2,1,2,50.0,26,21,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1912,Josip Stanišić,CRO,DF,Bayern Munich,Bundesliga,0.0,2000.0,3.0,146,170,85.9,2164,565,0,0.0,0.0,0,16,0,0,11,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1913,Carl Starfelt,SWE,DF,Celta Vigo,La Liga,0.0,1995.0,1.4,90,93,96.8,1506,447,0,0.0,0.0,0,9,0,0,3,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1914,Niklas Stark,GER,DF,Werder Bremen,Bundesliga,0.0,1995.0,1.5,74,80,92.5,1583,501,0,0.0,0.0,0,4,0,0,6,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1915,Orri Steinn Óskarsson,ISL,FW,Real Sociedad,La Liga,0.0,2004.0,1.3,9,18,50.0,129,19,0,0.3,-0.3,1,0,0,0,1,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1916,Calvin Stengs,NED,MF,Pisa,Serie A,0.0,1998.0,0.1,13,18,72.2,221,85,0,0.0,0.0,0,2,2,0,5,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1917,Angelo Stiller,GER,MF,Stuttgart,Bundesliga,0.0,2001.0,5.4,364,424,85.8,6115,1984,1,0.9,0.1,9,28,9,3,40,1.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1918,Kevin Stöger,AUT,MF,Gladbach,Bundesliga,0.0,1993.0,3.1,126,167,75.4,2140,693,0,1.1,-1.1,10,13,4,1,14,1.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1919,John Stones,ENG,DF,Manchester City,Premier League,0.0,1994.0,2.9,201,220,91.4,3334,1262,0,0.0,0.0,0,11,1,0,14,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1920,Jørgen Strand Larsen,NOR,FW,Wolves,Premier League,0.0,2000.0,4.0,51,76,67.1,666,91,0,0.0,0.0,0,7,0,0,2,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1921,Pascal Struijk,NED,DF,Leeds United,Premier League,0.0,1999.0,7.0,384,412,93.2,7069,2504,0,0.1,-0.1,2,29,1,0,18,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1922,Cristhian Stuani,URU,FW,Girona,La Liga,0.0,1986.0,1.2,8,14,57.1,102,4,0,0.0,0.0,0,1,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1923,Nikola Štulić,SRB,FW,Lecce,Serie A,0.0,2001.0,3.8,46,70,65.7,591,64,0,0.4,-0.4,5,1,1,0,5,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1924,Denis Suárez,ESP,MF,Alavés,La Liga,0.0,1994.0,1.8,93,110,84.5,1388,427,0,0.1,-0.1,1,11,1,0,9,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1925,Gabriel Suazo,CHI,"DF,MF",Sevilla,La Liga,0.0,1997.0,5.3,222,281,79.0,3649,1487,0,0.3,-0.3,6,11,9,4,18,0.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1926,Luka Sučić,CRO,MF,Real Sociedad,La Liga,0.0,2002.0,1.4,42,55,76.4,703,180,0,0.1,-0.1,1,4,1,0,7,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1927,Petar Sucic,CRO,MF,Inter,Serie A,0.0,2003.0,3.0,122,138,88.4,2162,516,2,0.7,1.3,7,16,6,2,23,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1928,Yukinari Sugawara,JPN,DF,Werder Bremen,Bundesliga,0.0,2000.0,4.8,183,232,78.9,3033,1131,1,0.1,0.9,2,11,2,1,17,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1929,Pavel Šulc,CZE,"FW,MF",Lyon,Ligue 1,0.0,2000.0,1.7,29,39,74.4,392,128,1,1.0,0.0,2,2,0,0,3,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1930,Kamaldeen Sulemana,GHA,MF,Atalanta,Serie A,0.0,2002.0,3.8,88,106,83.0,1433,383,1,0.9,0.1,4,10,4,0,16,1.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1931,Crysencio Summerville,NED,"MF,FW",West Ham,Premier League,0.0,2001.0,3.5,89,103,86.4,1208,264,1,0.2,0.8,2,4,2,1,12,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1932,Yuito Suzuki,JPN,MF,Freiburg,Bundesliga,0.0,2001.0,1.5,25,37,67.6,323,58,0,0.2,-0.2,3,2,0,0,3,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
