rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,goals,shots,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,avg_distance,free_kicks,penalty_goals,penalty_attempts,expected_goals,non_penalty_xg,npxg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,shot_creating_actions_shot,passes_free_kick,season,table_type,processed_at
1016,Lee Kang-in,KOR,"MF,FW",Paris S-G,Ligue 1,0.0,2001.0,3.6,0,0,4,36.4,3.07,1.12,0.0,0.0,26.6,0,0,0,0.7,0.7,0.06,-0.7,-0.7,11,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1017,Adam Karabec,CZE,FW,Lyon,Ligue 1,0.0,2003.0,4.6,1,0,2,40.0,1.09,0.44,0.2,0.5,12.7,0,0,0,1.4,1.4,0.28,-0.4,-0.4,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1018,Atakan Karazor,None,MF,Stuttgart,Bundesliga,0.0,1996.0,4.2,0,0,1,50.0,0.47,0.24,0.0,0.0,12.0,0,0,0,0.2,0.2,0.11,-0.2,-0.2,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1019,Dermane Karim,TOG,"MF,FW",Lorient,Ligue 1,0.0,2003.0,4.4,0,0,0,0.0,0.69,0.0,0.0,0.0,17.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1020,Lennart Karl,GER,FW,Bayern Munich,Bundesliga,0.0,2008.0,1.4,0,0,4,57.1,5.0,2.86,0.0,0.0,21.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5,7,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1021,Jesper Karlström,SWE,MF,Udinese,Serie A,0.0,1995.0,6.0,0,0,0,0.0,0.5,0.0,0.0,0.0,22.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1022,Jon Karrikaburu,ESP,"FW,MF",Real Sociedad,La Liga,0.0,2002.0,0.7,0,0,0,0.0,3.05,0.0,0.0,0.0,15.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1023,Grigoris Kastanos,CYP,MF,Hellas Verona,Serie A,0.0,1998.0,0.2,0,0,0,0.0,4.5,0.0,0.0,0.0,16.5,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1024,Panos Katseris,GRE,"MF,DF",Lorient,Ligue 1,0.0,2001.0,1.4,0,0,1,25.0,2.77,0.69,0.0,0.0,14.2,0,0,0,0.4,0.4,0.12,-0.4,-0.4,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1025,Mikkel Kaufmann,DEN,FW,Heidenheim,Bundesliga,0.0,2001.0,3.7,1,0,3,42.9,1.91,0.82,0.14,0.33,11.2,0,0,0,0.9,0.9,0.13,0.1,0.1,7,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1026,Sota Kawasaki,JPN,MF,Mainz 05,Bundesliga,0.0,2001.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1027,Michael Kayode,ITA,DF,Brentford,Premier League,0.0,2004.0,6.8,0,0,0,0.0,0.15,0.0,0.0,0.0,12.6,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1028,Moise Kean,ITA,FW,Fiorentina,Serie A,0.0,2000.0,6.0,1,0,2,10.0,3.33,0.33,0.05,0.5,16.6,0,0,0,3.0,3.0,0.15,-2.0,-2.0,20,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1029,Michael Keane,ENG,DF,Everton,Premier League,0.0,1993.0,6.7,1,0,2,25.0,1.19,0.3,0.13,0.5,12.4,0,0,0,0.8,0.8,0.1,0.2,0.2,8,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1030,Ilan Kebbal,ALG,"FW,MF",Paris FC,Ligue 1,0.0,1998.0,6.7,4,0,7,46.7,2.24,1.05,0.2,0.43,20.4,0,1,1,2.6,1.8,0.12,1.4,1.2,15,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1031,Yassine Kechta,MAR,MF,Le Havre,Ligue 1,0.0,2002.0,4.5,0,0,2,33.3,1.34,0.45,0.0,0.0,18.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1032,Thilo Kehrer,GER,DF,Monaco,Ligue 1,0.0,1996.0,2.4,0,0,0,0.0,1.66,0.0,0.0,0.0,10.5,0,0,0,0.4,0.4,0.09,-0.4,-0.4,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1033,Mandela Keita,BEL,MF,Parma,Serie A,0.0,2002.0,4.9,0,0,0,0.0,0.41,0.0,0.0,0.0,28.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1034,Caoimhín Kelleher,IRL,GK,Brentford,Premier League,0.0,1998.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1035,Lloyd Kelly,ENG,DF,Juventus,Serie A,0.0,1998.0,6.0,1,0,2,28.6,1.17,0.33,0.14,0.5,18.1,0,0,0,0.4,0.4,0.06,0.6,0.6,7,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1036,Aljoscha Kemlein,GER,MF,Union Berlin,Bundesliga,0.0,2004.0,0.8,0,0,0,0.0,1.23,0.0,0.0,0.0,12.7,0,0,0,0.2,0.2,0.16,-0.2,-0.2,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1037,Marc-Oliver Kempf,GER,DF,Como,Serie A,0.0,1995.0,4.5,1,0,2,50.0,0.88,0.44,0.25,0.5,14.1,0,0,0,0.4,0.4,0.1,0.6,0.6,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1038,Luca Kerber,GER,MF,Heidenheim,Bundesliga,0.0,2002.0,3.6,0,0,1,33.3,0.84,0.28,0.0,0.0,11.0,0,0,0,0.4,0.4,0.13,-0.4,-0.4,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1039,Milos Kerkez,HUN,DF,Liverpool,Premier League,0.0,2003.0,5.7,0,0,0,0.0,0.35,0.0,0.0,0.0,9.8,0,0,0,0.2,0.2,0.1,-0.2,-0.2,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1040,Kevin,BRA,"FW,MF",Fulham,Premier League,0.0,2003.0,1.0,0,0,2,100.0,2.02,2.02,0.0,0.0,22.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1041,Reda Khadra,GER,"FW,MF",Le Havre,Ligue 1,0.0,2001.0,1.2,0,0,2,66.7,2.55,1.7,0.0,0.0,29.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,3,2,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1042,Bilal El Khannouss,MAR,MF,Stuttgart,Bundesliga,0.0,2004.0,3.9,2,0,3,33.3,2.29,0.76,0.22,0.67,21.9,0,0,0,0.4,0.4,0.04,1.6,1.6,9,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1043,Rani Khedira,GER,MF,Union Berlin,Bundesliga,0.0,1994.0,5.8,0,0,2,66.7,0.52,0.34,0.0,0.0,22.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1044,Abdukodir Khusanov,UZB,DF,Manchester City,Premier League,0.0,2004.0,2.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1045,Kialonda,ANG,DF,Lecce,Serie A,0.0,1997.0,6.0,0,0,0,0.0,0.33,0.0,0.0,0.0,8.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1046,Kiké,ESP,FW,Espanyol,La Liga,0.0,1989.0,3.1,1,0,2,28.6,2.23,0.64,0.0,0.0,16.1,0,1,1,1.8,1.1,0.15,-0.8,-1.1,7,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1047,Semih Kılıçsoy,TUR,FW,Cagliari,Serie A,0.0,2005.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1048,Max Kilman,ENG,DF,West Ham,Premier League,0.0,1997.0,7.0,0,0,0,0.0,0.29,0.0,0.0,0.0,4.5,0,0,0,0.4,0.4,0.2,-0.4,-0.4,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1049,Joshua Kimmich,GER,MF,Bayern Munich,Bundesliga,0.0,1995.0,4.7,0,0,1,25.0,0.86,0.21,0.0,0.0,23.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1050,Joshua King,ENG,"MF,FW",Fulham,Premier League,0.0,2007.0,5.2,0,0,5,50.0,1.93,0.96,0.0,0.0,18.0,0,0,0,0.7,0.7,0.07,-0.7,-0.7,10,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1051,Justin Kluivert,NED,MF,Bournemouth,Premier League,0.0,1999.0,1.8,1,0,2,33.3,3.29,1.1,0.17,0.5,25.7,0,0,0,0.3,0.3,0.05,0.7,0.7,6,2,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1052,Ruben Kluivert,NED,"DF,FW",Lyon,Ligue 1,0.0,2001.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1053,Ansgar Knauff,GER,"FW,MF",Eint Frankfurt,Bundesliga,0.0,2002.0,2.3,2,0,3,37.5,3.5,1.31,0.25,0.67,15.5,0,0,0,0.9,0.9,0.12,1.1,1.1,8,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1054,Gregor Kobel,SUI,GK,Dortmund,Bundesliga,0.0,1997.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1055,Robin Koch,GER,DF,Eint Frankfurt,Bundesliga,0.0,1996.0,6.0,2,0,3,50.0,1.0,0.5,0.33,0.67,10.1,0,0,0,0.7,0.7,0.12,1.3,1.3,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1056,Christian Kofane,CMR,FW,Leverkusen,Bundesliga,0.0,2006.0,2.0,1,0,2,50.0,1.97,0.98,0.25,0.5,12.7,0,0,0,1.4,1.4,0.34,-0.4,-0.4,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1057,Hervé Koffi,BFA,GK,Angers,Ligue 1,0.0,1996.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1058,Enzo Koffi Vinette,FRA,"DF,FW",Le Havre,Ligue 1,0.0,2006.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1059,Derrick Köhn,GHA,DF,Union Berlin,Bundesliga,0.0,1999.0,3.4,0,0,1,25.0,1.17,0.29,0.0,0.0,18.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1060,Philipp Köhn,SUI,GK,Monaco,Ligue 1,0.0,1998.0,4.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1061,Dominik Kohr,GER,DF,Mainz 05,Bundesliga,0.0,1994.0,4.2,1,0,2,33.3,1.41,0.47,0.17,0.5,13.6,0,0,0,0.8,0.8,0.13,0.2,0.2,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1062,Koke,ESP,MF,Atlético Madrid,La Liga,0.0,1992.0,5.0,0,0,0,0.0,0.2,0.0,0.0,0.0,28.2,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1063,Luca Koleosho,ITA,"MF,FW",Espanyol,La Liga,0.0,2004.0,0.7,0,0,0,0.0,1.43,0.0,0.0,0.0,27.9,0,0,0,0.0,0.0,0.04,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1064,Adam Kölle,GER,"MF,DF",Heidenheim,Bundesliga,0.0,2006.0,0.3,1,0,1,100.0,2.9,2.9,1.0,1.0,9.3,0,0,0,0.4,0.4,0.43,0.6,0.6,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1065,Timothée Kolodziejczak,FRA,DF,Paris FC,Ligue 1,0.0,1991.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1066,Mert Kömür,GER,"FW,MF",Augsburg,Bundesliga,0.0,2005.0,5.4,2,0,4,30.8,2.43,0.75,0.15,0.5,16.5,0,0,0,1.3,1.3,0.1,0.7,0.7,13,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1067,Ibrahima Konaté,FRA,DF,Liverpool,Premier League,0.0,1999.0,6.2,0,0,0,0.0,0.48,0.0,0.0,0.0,7.6,0,0,0,0.6,0.6,0.2,-0.6,-0.6,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1068,Geoffrey Kondogbia,CTA,"MF,DF",Marseille,Ligue 1,0.0,1993.0,1.2,0,0,0,0.0,0.86,0.0,0.0,0.0,9.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1069,Ismaël Koné,CAN,MF,Sassuolo,Serie A,0.0,2002.0,4.4,1,0,1,50.0,0.46,0.23,0.5,1.0,14.4,0,0,0,0.3,0.3,0.14,0.7,0.7,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1070,Manu Koné,FRA,MF,Roma,Serie A,0.0,2001.0,6.0,0,0,0,0.0,0.33,0.0,0.0,0.0,19.8,0,0,0,0.7,0.7,0.36,-0.7,-0.7,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1071,Ransford Königsdörffer,GHA,FW,Hamburger SV,Bundesliga,0.0,2001.0,5.0,0,0,5,45.5,2.18,0.99,0.0,0.0,14.5,0,0,0,1.2,1.2,0.11,-1.2,-1.2,11,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1072,Ezri Konsa,ENG,DF,Aston Villa,Premier League,0.0,1997.0,5.7,0,0,1,100.0,0.17,0.17,0.0,0.0,11.1,0,0,0,0.0,0.0,0.04,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1073,Teun Koopmeiners,NED,MF,Juventus,Serie A,0.0,1998.0,3.0,0,0,2,50.0,1.33,0.67,0.0,0.0,25.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,4,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1074,Odilon Kossounou,CIV,DF,Atalanta,Serie A,0.0,2001.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1075,Filip Kostić,SRB,"DF,FW",Juventus,Serie A,0.0,1992.0,0.4,0,0,0,0.0,2.65,0.0,0.0,0.0,23.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1076,Eddy Kouadio,CIV,DF,Fiorentina,Serie A,0.0,2006.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1077,Koffi Kouao,CIV,DF,Metz,Ligue 1,0.0,1998.0,6.9,0,0,1,33.3,0.43,0.14,0.0,0.0,15.3,0,0,0,0.3,0.3,0.09,-0.3,-0.3,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1078,Arsène Kouassi,BFA,"DF,MF",Lorient,Ligue 1,0.0,2004.0,6.2,0,0,0,0.0,0.16,0.0,0.0,0.0,21.9,0,0,0,0.0,0.0,0.05,0.0,0.0,1,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1079,Christ-Owen Kouassi,FRA,DF,Lecce,Serie A,0.0,2003.0,2.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1080,Konstantinos Koulierakis,GRE,DF,Wolfsburg,Bundesliga,0.0,2003.0,6.0,0,0,2,25.0,1.33,0.33,0.0,0.0,15.5,0,0,0,1.2,1.2,0.15,-1.2,-1.2,8,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1081,Seny Koumbassa,FRA,DF,Toulouse,Ligue 1,0.0,2007.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1082,Jules Koundé,FRA,DF,Barcelona,La Liga,0.0,1998.0,5.4,1,0,2,66.7,0.55,0.37,0.33,0.5,9.4,0,0,0,0.3,0.3,0.1,0.7,0.7,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1083,Lancinet Kourouma,GUI,MF,Girona,La Liga,0.0,2004.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1084,Hamza Koutoune,MAR,DF,Nice,Ligue 1,0.0,2006.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1085,Goduine Koyalipou,CTA,FW,Levante,La Liga,0.0,2000.0,0.9,1,0,1,33.3,3.33,1.11,0.33,1.0,23.4,0,0,0,0.4,0.4,0.14,0.6,0.6,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1086,Alex Král,CZE,MF,Union Berlin,Bundesliga,0.0,1998.0,1.2,0,0,1,100.0,0.82,0.82,0.0,0.0,27.5,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1087,Andrej Kramarić,CRO,"MF,FW",Hoffenheim,Bundesliga,0.0,1991.0,3.7,1,0,3,60.0,1.36,0.82,0.0,0.0,20.0,0,1,1,1.1,0.3,0.06,-0.1,-0.3,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1088,Vladyslav Krapyvtsov,UKR,GK,Girona,La Liga,0.0,2005.0,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1089,Jean-Philippe Krasso,CIV,FW,Paris FC,Ligue 1,0.0,1997.0,2.5,2,0,5,62.5,3.19,1.99,0.13,0.2,13.0,0,1,1,1.9,1.1,0.14,0.1,-0.1,8,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1090,Tom Krauß,GER,"DF,MF",Köln,Bundesliga,0.0,2001.0,3.2,0,0,0,0.0,1.26,0.0,0.0,0.0,23.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1091,Ladislav Krejčí,CZE,"DF,MF",Wolves,Premier League,0.0,1999.0,4.0,1,0,3,100.0,0.75,0.75,0.33,0.33,10.5,0,0,0,0.8,0.8,0.26,0.2,0.2,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1092,Ladislav Krejčí,CZE,DF,Girona,La Liga,0.0,1999.0,2.0,0,0,0,0.0,0.5,0.0,0.0,0.0,7.1,0,0,0,0.1,0.1,0.12,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1093,Rasmus Kristensen,DEN,DF,Eint Frankfurt,Bundesliga,0.0,1997.0,2.0,0,0,1,33.3,1.5,0.5,0.0,0.0,20.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1094,Thomas Kristensen,DEN,DF,Udinese,Serie A,0.0,2002.0,5.0,1,0,1,33.3,0.6,0.2,0.33,1.0,14.1,0,0,0,0.3,0.3,0.09,0.7,0.7,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1095,Nikola Krstović,MNE,FW,Atalanta,Serie A,0.0,2000.0,3.6,2,0,5,27.8,5.06,1.41,0.11,0.4,15.3,0,0,0,2.6,2.6,0.14,-0.6,-0.6,18,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1096,Lukas Kübler,GER,DF,Freiburg,Bundesliga,0.0,1992.0,4.3,1,0,2,40.0,1.15,0.46,0.2,0.5,16.1,0,0,0,1.1,1.1,0.22,-0.1,-0.1,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1097,Takefusa Kubo,JPN,"MF,FW",Real Sociedad,La Liga,0.0,2001.0,5.2,1,0,3,30.0,1.91,0.57,0.1,0.33,17.4,0,0,0,0.9,0.9,0.09,0.1,0.1,10,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1098,Mohammed Kudus,GHA,FW,Tottenham,Premier League,0.0,2000.0,6.9,1,0,5,38.5,1.89,0.73,0.08,0.2,17.4,0,0,0,1.3,1.3,0.1,-0.3,-0.3,13,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1099,Nicolas-Gerrit Kühn,GER,FW,Como,Serie A,0.0,2000.0,2.4,0,0,1,33.3,1.27,0.42,0.0,0.0,13.5,0,0,0,0.7,0.7,0.23,-0.7,-0.7,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1100,Sael Kumbedi,FRA,DF,Lyon,Ligue 1,0.0,2005.0,0.7,0,0,0,0.0,1.38,0.0,0.0,0.0,18.7,0,0,0,0.0,0.0,0.01,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1101,Marash Kumbulla,ALB,DF,Mallorca,La Liga,0.0,2000.0,2.4,0,0,0,0.0,0.42,0.0,0.0,0.0,11.5,0,0,0,0.0,0.0,0.01,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1102,Jonah Kusi-Asare,SWE,FW,Bayern Munich,Bundesliga,0.0,2007.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1103,Khvicha Kvaratskhelia,GEO,"FW,DF",Paris S-G,Ligue 1,0.0,2001.0,2.3,0,0,2,33.3,2.63,0.88,0.0,0.0,17.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3,6,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1104,Godson Kyeremeh,FRA,"MF,FW",Le Havre,Ligue 1,0.0,2000.0,0.5,0,0,0,0.0,1.87,0.0,0.0,0.0,24.5,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1105,Adrián de la Fuente,ESP,DF,Levante,La Liga,0.0,1999.0,6.3,0,0,1,25.0,0.64,0.16,0.0,0.0,23.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,4,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1106,Rémy Labeau Lascary,GLP,"FW,MF",Brest,Ligue 1,0.0,2003.0,1.2,2,0,2,66.7,2.57,1.71,0.67,1.0,17.8,0,0,0,1.1,1.1,0.37,0.9,0.9,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1107,Maxence Lacroix,FRA,DF,Crystal Palace,Premier League,0.0,2000.0,7.0,0,0,1,50.0,0.29,0.14,0.0,0.0,6.4,0,0,0,0.3,0.3,0.15,-0.3,-0.3,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1108,Yoel Lago,ESP,DF,Celta Vigo,La Liga,0.0,2004.0,3.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1109,Mayckel Lahdo,SWE,"MF,FW",Nantes,Ligue 1,0.0,2002.0,2.5,1,0,1,50.0,0.8,0.4,0.5,1.0,12.2,0,0,0,0.3,0.3,0.17,0.7,0.7,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1110,Konrad Laimer,AUT,DF,Bayern Munich,Bundesliga,0.0,1997.0,5.5,1,0,4,66.7,1.08,0.72,0.17,0.25,12.7,0,0,0,0.9,0.9,0.15,0.1,0.1,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1111,Kenny Lala,MAD,DF,Brest,Ligue 1,0.0,1991.0,7.0,0,0,0,0.0,0.43,0.0,0.0,0.0,19.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1112,Senne Lammens,BEL,GK,Manchester Utd,Premier League,0.0,2002.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1113,Tariq Lamptey,GHA,"MF,DF",Fiorentina,Serie A,0.0,2000.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1114,Noa Lang,NED,MF,Napoli,Serie A,0.0,1999.0,0.4,0,0,1,50.0,5.45,2.73,0.0,0.0,18.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1115,Aymeric Laporte,ESP,DF,Athletic Club,La Liga,0.0,1994.0,3.3,0,0,1,50.0,0.61,0.3,0.0,0.0,22.3,0,0,0,0.0,0.0,0.01,0.0,0.0,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1116,Hugo Larsson,SWE,MF,Eint Frankfurt,Bundesliga,0.0,2004.0,3.3,0,0,1,100.0,0.3,0.3,0.0,0.0,15.6,0,0,0,0.1,0.1,0.09,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
