Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1824,Álex Muñoz,es ESP,DF,Las Palmas,es La Liga,30,1994,15.7,618,775,79.7,9935,3534,0,0.5,0.7,-0.5,7,34,9,8,45,Matches
1825,Daniel Muñoz,co COL,DF,Crystal Palace,eng Premier League,28,1996,35.9,1129,1492,75.7,17091,5219,5,5.5,3.6,-0.5,46,59,35,15,97,Matches
1826,Iker Muñoz,es ESP,MF,Osasuna,es La Liga,21,2002,6.8,239,303,78.9,4147,1069,1,1.0,0.7,0.0,6,30,6,2,24,Matches
1827,Javier Muñoz,es ESP,"MF,DF",Las Palmas,es La Liga,29,1995,28.8,918,1178,77.9,15854,4646,3,2.5,2.3,+0.5,29,115,32,13,108,Matches
1828,Víctor Muñoz,es ESP,"FW,DF",Real Madrid,es La Liga,21,2003,0.4,11,12,91.7,150,21,0,0.0,0.3,0.0,0,0,1,1,0,Matches
1829,Arijanet Muric,xk KVX,GK,Ipswich Town,eng Premier League,25,1998,18.0,454,633,71.7,11705,8247,0,0.0,0.0,0.0,0,14,0,0,1,Matches
1830,Murillo,br BRA,DF,Nott'ham Forest,eng Premier League,22,2002,35.4,1138,1450,78.5,22680,10645,0,1.2,1.1,-1.2,13,139,13,1,115,Matches
1831,Vedat Muriqi,xk KVX,FW,Mallorca,es La Liga,30,1994,22.9,295,487,60.6,4299,870,2,2.2,1.7,-0.2,26,23,6,0,30,Matches
1832,Jacob Murphy,eng ENG,FW,Newcastle Utd,eng Premier League,29,1995,26.2,688,1004,68.5,10412,3438,12,8.9,6.2,+3.1,42,58,41,15,83,Matches
1833,Bob Murphy Omoregbe,it ITA,MF,Milan,it Serie A,20,2003,0.0,1,2,50.0,8,7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1834,Yunus Musah,us USA,"MF,FW",Milan,it Serie A,21,2002,17.5,631,724,87.2,10809,2425,2,1.8,1.5,+0.2,23,60,17,7,84,Matches
1835,Jamal Musiala,de GER,MF,Bayern Munich,de Bundesliga,21,2003,20.0,778,942,82.6,10803,2645,2,4.5,5.9,-2.5,41,75,24,0,107,Matches
1836,Florent Muslija,xk KVX,"FW,MF",Freiburg,de Bundesliga,26,1998,1.9,71,98,72.4,1104,287,0,0.3,0.3,-0.3,3,1,2,0,7,Matches
1837,Almoatasem Al Musrati,ly LBY,MF,Monaco,fr Ligue 1,28,1996,4.3,255,291,87.6,4815,1607,1,0.4,0.5,+0.6,5,38,4,0,41,Matches
1838,Juan Musso,ar ARG,GK,Atalanta,it Serie A,30,1994,1.0,17,33,51.5,486,331,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1839,Juan Musso,ar ARG,GK,Atlético Madrid,es La Liga,30,1994,2.0,51,60,85.0,972,521,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1840,Kingstone Mutandwa,zm ZAM,"FW,MF",Cagliari,it Serie A,21,2003,1.4,19,28,67.9,221,17,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1841,Junior Mwanga,fr FRA,MF,Le Havre,fr Ligue 1,21,2003,10.6,366,445,82.2,7166,2289,2,1.0,1.4,+1.0,7,37,4,2,42,Matches
1842,Junior Mwanga,fr FRA,MF,Strasbourg,fr Ligue 1,21,2003,3.3,133,147,90.5,2097,556,0,0.0,0.1,0.0,1,11,0,0,10,Matches
1843,Phillipp Mwene,at AUT,DF,Mainz 05,de Bundesliga,30,1994,29.0,954,1272,75.0,16061,5575,4,1.9,3.8,+2.1,22,68,38,19,106,Matches
1844,Vitaliy Mykolenko,ua UKR,DF,Everton,eng Premier League,25,1999,34.2,986,1322,74.6,16470,6579,2,2.6,2.2,-0.6,24,102,40,24,110,Matches
1845,Joakim Mæhle,dk DEN,DF,Wolfsburg,de Bundesliga,27,1997,24.3,975,1205,80.9,15467,5670,4,2.2,3.1,+1.8,20,70,18,4,88,Matches
1846,Obite N'Dicka,ci CIV,DF,Roma,it Serie A,24,1999,38.0,2295,2492,92.1,42188,14137,1,0.7,0.4,+0.3,8,124,3,0,107,Matches
1847,Konan N'dri,ci CIV,"FW,MF",Lecce,it Serie A,23,2000,3.4,45,67,67.2,718,112,0,0.2,0.1,-0.2,6,1,2,2,2,Matches
1848,Loïc N'Gatta,fr FRA,DF,Auxerre,fr Ligue 1,20,2003,0.1,13,15,86.7,199,64,0,0.0,0.0,0.0,0,3,0,0,1,Matches
1849,Nathan N'Goumou,cm CMR,FW,Gladbach,de Bundesliga,24,2000,9.2,195,265,73.6,2561,561,1,1.3,1.3,-0.3,6,11,9,3,16,Matches
1850,Djylian N'Guessan,fr FRA,FW,Saint-Étienne,fr Ligue 1,15,2008,2.0,44,53,83.0,606,138,0,0.1,0.1,-0.1,2,6,1,0,9,Matches
1851,Stanley N'Soki,fr FRA,DF,Hoffenheim,de Bundesliga,25,1999,14.5,719,838,85.8,12972,4938,0,0.4,0.4,-0.4,7,50,7,1,52,Matches
1852,Mickael Nade,fr FRA,DF,Saint-Étienne,fr Ligue 1,25,1999,25.6,1229,1366,90.0,21143,6996,2,0.6,0.5,+1.4,7,73,3,0,72,Matches
1853,Bilal Nadir,ma MAR,MF,Marseille,fr Ligue 1,20,2003,4.3,220,252,87.3,3076,571,0,0.4,0.4,-0.4,7,15,5,0,18,Matches
1854,Mahamadou Nagida,cm CMR,DF,Rennes,fr Ligue 1,19,2005,4.8,174,226,77.0,2662,707,0,0.3,0.3,-0.3,3,10,4,2,15,Matches
1855,Keito Nakamura,jp JPN,"FW,MF",Reims,fr Ligue 1,24,2000,29.4,575,775,74.2,8999,1919,2,2.9,3.4,-0.9,26,32,24,10,82,Matches
1856,Sebastian Nanasi,se SWE,"MF,FW",Strasbourg,fr Ligue 1,22,2002,23.4,643,812,79.2,9577,2783,4,4.9,4.7,-0.9,37,74,39,2,126,Matches
1857,Yael Nandjou,fr FRA,DF,Nice,fr Ligue 1,19,2005,1.7,50,66,75.8,723,256,0,0.7,0.6,-0.7,2,5,1,1,3,Matches
1858,Nikolas Nartey,dk DEN,MF,Stuttgart,de Bundesliga,24,2000,0.2,4,5,80.0,60,27,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1859,Matija Nastasić,rs SRB,DF,Leganés,es La Liga,31,1993,23.4,704,852,82.6,14179,4820,0,0.1,0.4,-0.1,2,37,1,0,59,Matches
1860,Natan,br BRA,DF,Betis,es La Liga,23,2001,24.2,1122,1265,88.7,21511,7065,1,0.6,0.8,+0.4,5,52,3,1,52,Matches
1861,Pau Navarro,es ESP,DF,Villarreal,es La Liga,19,2005,10.2,517,577,89.6,8684,3122,0,0.0,0.2,0.0,1,28,1,0,40,Matches
1862,Roberto Navarro,es ESP,"MF,FW",Mallorca,es La Liga,22,2002,14.2,357,473,75.5,5122,1424,0,1.9,1.5,-1.9,13,27,14,3,51,Matches
1863,Jesús Navas,es ESP,"FW,MF",Sevilla,es La Liga,38,1985,4.7,203,262,77.5,3443,816,0,0.5,0.6,-0.5,10,16,6,5,23,Matches
1864,Michel Ndary Adopo,fr FRA,MF,Cagliari,it Serie A,24,2000,26.8,813,979,83.0,12961,3819,1,2.3,1.3,-1.3,19,90,14,3,106,Matches
1865,Youssouf Ndayishimiye,bi BDI,DF,Nice,fr Ligue 1,25,1998,21.5,1177,1316,89.4,20069,6861,0,0.2,0.4,-0.2,5,94,5,0,86,Matches
1866,Iliman Ndiaye,sn SEN,FW,Everton,eng Premier League,24,2000,27.0,602,736,81.8,9038,1875,0,1.9,1.4,-1.9,18,42,14,5,59,Matches
1867,Junior Ndiaye,fr FRA,FW,Montpellier,fr Ligue 1,19,2005,4.9,57,80,71.3,757,112,0,0.4,0.5,-0.4,5,2,4,0,7,Matches
1868,Rassoul Ndiaye,sn SEN,MF,Le Havre,fr Ligue 1,22,2001,11.8,325,441,73.7,5176,1445,0,0.6,0.9,-0.6,10,30,9,3,46,Matches
1869,Wilfred Ndidi,ng NGA,MF,Leicester City,eng Premier League,27,1996,25.8,839,1045,80.3,12034,3031,5,1.9,1.5,+3.1,17,68,11,3,70,Matches
1870,Wilfried Ndollo,cm CMR,DF,Montpellier,fr Ligue 1,19,2005,4.5,151,190,79.5,2006,581,0,0.0,0.1,0.0,1,4,0,0,7,Matches
1871,Tanguy Ndombele,fr FRA,MF,Nice,fr Ligue 1,27,1996,12.6,415,476,87.2,6290,1904,2,2.4,1.3,-0.4,18,41,8,0,61,Matches
1872,Cher Ndour,it ITA,"MF,DF",Fiorentina,it Serie A,20,2004,4.5,184,227,81.1,2792,521,0,0.0,0.1,0.0,1,15,3,3,17,Matches
1873,Dan Ndoye,ch SUI,FW,Bologna,it Serie A,23,2000,23.8,519,704,73.7,8220,1854,4,3.8,2.7,+0.2,27,39,26,2,74,Matches
1874,Paul Nebel,de GER,MF,Mainz 05,de Bundesliga,21,2002,26.1,853,1167,73.1,13018,2789,4,4.1,5.6,-0.1,35,38,41,19,91,Matches
1875,Kosta Nedeljković,rs SRB,DF,Aston Villa,eng Premier League,18,2005,1.4,47,53,88.7,853,185,0,0.0,0.0,0.0,0,5,0,0,6,Matches
1876,Kosta Nedeljković,rs SRB,DF,RB Leipzig,de Bundesliga,18,2005,5.3,194,238,81.5,3195,1052,0,0.3,0.6,-0.3,3,9,9,2,16,Matches
1877,Loïc Nego,hu HUN,"DF,FW",Le Havre,fr Ligue 1,33,1991,27.3,922,1228,75.1,15621,6488,0,0.7,1.6,-0.7,13,83,30,15,102,Matches
1878,Ivan Nekić,hr CRO,DF,Holstein Kiel,de Bundesliga,23,2000,0.8,32,42,76.2,619,249,0,0.0,0.0,0.0,0,3,0,0,2,Matches
1879,Reiss Nelson,eng ENG,FW,Arsenal,eng Premier League,24,1999,0.0,0,0,,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1880,Reiss Nelson,eng ENG,FW,Fulham,eng Premier League,24,1999,5.4,232,268,86.6,3429,761,1,1.0,1.0,0.0,13,7,15,3,35,Matches
1881,Victor Nelsson,dk DEN,DF,Roma,it Serie A,25,1998,2.1,106,120,88.3,1908,447,0,0.0,0.0,0.0,0,7,0,0,4,Matches
1882,David Nemeth,at AUT,DF,St. Pauli,de Bundesliga,23,2001,23.7,957,1107,86.4,17042,5403,1,0.1,0.3,+0.9,3,54,4,1,65,Matches
1883,David Neres,br BRA,FW,Napoli,it Serie A,27,1997,14.3,420,555,75.7,6127,1548,4,3.5,3.2,+0.5,26,23,21,14,32,Matches
1884,Neto,br BRA,GK,Bournemouth,eng Premier League,35,1989,2.0,40,62,64.5,1183,896,0,0.0,0.0,0.0,0,2,0,0,0,Matches
1885,Pedro Neto,pt POR,FW,Chelsea,eng Premier League,24,2000,25.2,702,895,78.4,11347,2418,6,6.7,4.8,-0.7,46,30,37,23,60,Matches
1886,Luca Netz,de GER,DF,Gladbach,de Bundesliga,21,2003,10.8,428,528,81.1,6096,1762,2,1.9,1.0,+0.1,16,30,13,7,28,Matches
1887,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,38,1986,22.0,795,924,86.0,19865,13049,0,0.5,0.1,-0.5,1,22,0,0,10,Matches
1888,Florian Neuhaus,de GER,MF,Gladbach,de Bundesliga,27,1997,4.2,194,233,83.3,3468,1108,1,0.3,0.6,+0.7,6,19,7,3,27,Matches
1889,João Neves,pt POR,"MF,DF",Paris S-G,fr Ligue 1,19,2004,20.5,1491,1634,91.2,23851,5397,8,4.0,3.9,+4.0,33,128,22,2,144,Matches
1890,Yvan Neyou,cm CMR,MF,Leganés,es La Liga,27,1997,25.7,974,1127,86.4,15217,3867,1,0.6,1.1,+0.4,13,86,10,1,96,Matches
1891,Cyril Ngonge,be BEL,FW,Napoli,it Serie A,24,2000,2.4,68,87,78.2,1031,234,0,0.4,0.2,-0.4,3,6,1,1,8,Matches
1892,Mikayil Ngor Faye,sn SEN,DF,Rennes,fr Ligue 1,20,2004,7.6,473,534,88.6,8626,2543,0,0.0,0.3,0.0,1,35,1,0,35,Matches
1893,Steve Ngoura,fr FRA,FW,Le Havre,fr Ligue 1,19,2005,3.2,37,57,64.9,556,181,0,0.4,0.1,-0.4,2,2,2,0,8,Matches
1894,Bernard Nguene,cm CMR,FW,Nice,fr Ligue 1,17,2006,0.1,2,2,100.0,17,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1895,Moussa Niakhate,sn SEN,DF,Lyon,fr Ligue 1,28,1996,30.3,1688,1869,90.3,29756,11730,0,1.0,1.1,-1.0,7,88,13,3,111,Matches
1896,Abdoulaye Niakhate Ndiaye,sn SEN,DF,Brest,fr Ligue 1,22,2002,19.0,804,931,86.4,15938,5904,0,0.0,0.2,0.0,1,36,2,0,39,Matches
1897,Ibrahima Niane,sn SEN,FW,Angers,fr Ligue 1,25,1999,10.5,130,190,68.4,1720,295,1,1.0,0.4,0.0,9,13,2,0,9,Matches
1898,Tanguy Nianzou,fr FRA,DF,Sevilla,es La Liga,22,2002,5.8,285,314,90.8,4654,1465,0,0.0,0.0,0.0,0,6,0,0,10,Matches
1899,Cheikh Niasse,sn SEN,MF,Hellas Verona,it Serie A,24,2000,8.4,192,240,80.0,3132,544,0,0.1,0.3,-0.1,4,16,2,0,25,Matches
1900,Rasmus Nicolaisen,dk DEN,DF,Toulouse,fr Ligue 1,27,1997,6.9,339,385,88.1,6199,2362,1,0.2,0.2,+0.8,2,20,2,0,27,Matches
1901,Moritz Nicolas,de GER,GK,Gladbach,de Bundesliga,26,1997,18.2,669,794,84.3,16861,11154,0,0.0,0.0,0.0,0,4,0,0,0,Matches
1902,Hans Nicolussi Caviglia,it ITA,MF,Venezia,it Serie A,24,2000,31.8,1119,1411,79.3,19770,6616,2,2.1,2.3,-0.1,29,123,15,1,140,Matches
1903,Julian Niehues,de GER,MF,Heidenheim,de Bundesliga,23,2001,1.7,66,84,78.6,1008,363,0,0.1,0.2,-0.1,3,9,1,0,6,Matches
1904,Oliver Nielsen,dk DEN,DF,Lazio,it Serie A,21,2003,0.4,18,20,90.0,279,151,0,0.0,0.0,0.0,0,2,0,0,0,Matches
1905,Saúl Ñíguez,es ESP,MF,Sevilla,es La Liga,29,1994,17.3,516,659,78.3,8573,2296,6,2.5,2.3,+3.5,22,51,8,2,66,Matches
1906,Tamás Nikitscher,hu HUN,"MF,DF",Valladolid,es La Liga,24,1999,9.5,284,311,91.3,4518,985,0,0.0,0.1,0.0,2,13,1,0,13,Matches
1907,Adrian Niño,es ESP,FW,Atlético Madrid,es La Liga,20,2004,0.1,0,0,,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1908,Alieu Njie,se SWE,"FW,MF",Torino,it Serie A,19,2005,4.4,63,95,66.3,942,197,0,0.4,0.3,-0.4,4,4,4,1,7,Matches
1909,Justin Njinmah,de GER,"FW,MF",Werder Bremen,de Bundesliga,23,2000,10.6,150,243,61.7,2157,521,2,1.6,1.5,+0.4,12,8,10,3,23,Matches
1910,Eddie Nketiah,eng ENG,"FW,MF",Crystal Palace,eng Premier League,25,1999,11.5,179,241,74.3,2722,563,1,1.7,0.9,-0.7,13,11,5,0,19,Matches
1911,Niels Nkounkou,fr FRA,"DF,MF",Eint Frankfurt,de Bundesliga,23,2000,4.2,162,235,68.9,2745,1036,0,1.3,1.2,-1.3,9,11,4,2,15,Matches
1912,Christopher Nkunku,fr FRA,FW,Chelsea,eng Premier League,26,1997,10.2,299,334,89.5,3928,760,2,2.1,1.0,-0.1,14,26,7,0,25,Matches
1913,Felix Nmecha,de GER,MF,Dortmund,de Bundesliga,23,2000,16.8,794,903,87.9,14123,3259,1,1.1,1.1,-0.1,14,91,12,0,85,Matches
1914,Lukas Nmecha,de GER,"FW,MF",Wolfsburg,de Bundesliga,25,1998,5.2,76,119,63.9,978,189,0,0.3,0.5,-0.3,3,2,5,1,6,Matches
1915,Arnaud Nordin,fr FRA,FW,Montpellier,fr Ligue 1,26,1998,13.0,232,332,69.9,3260,583,1,0.9,1.1,+0.1,15,6,12,6,23,Matches
1916,Arnaud Nordin,fr FRA,"DF,MF",Mainz 05,de Bundesliga,26,1998,0.9,34,48,70.8,478,122,0,0.5,0.4,-0.5,3,2,0,0,1,Matches
1917,Brooke Norton-Cuffy,eng ENG,"DF,FW",Genoa,it Serie A,20,2004,8.0,197,262,75.2,3037,1174,0,0.2,0.1,-0.2,2,10,2,1,18,Matches
1918,Tijjani Noslin,nl NED,"FW,MF",Lazio,it Serie A,25,1999,9.6,186,248,75.0,2629,593,2,1.6,1.1,+0.4,12,12,11,5,16,Matches
1919,Hugo Novoa,es ESP,"DF,MF",Alavés,es La Liga,21,2003,2.6,53,69,76.8,798,261,0,0.2,0.2,-0.2,2,0,2,2,2,Matches
1920,Plamedi Nsingi,,MF,Nantes,fr Ligue 1,23,2000,0.2,2,6,33.3,24,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1921,Randy Nteka,ao ANG,FW,Rayo Vallecano,es La Liga,26,1997,12.5,144,223,64.6,1834,230,0,0.5,0.3,-0.5,9,5,2,0,8,Matches
1922,Ernest Nuamah,gh GHA,"FW,MF",Lyon,fr Ligue 1,20,2003,11.7,358,448,79.9,5021,917,1,1.5,1.3,-0.5,18,11,17,4,33,Matches
1923,Alexander Nübel,de GER,GK,Stuttgart,de Bundesliga,27,1996,34.0,1009,1311,77.0,25508,19120,1,0.3,0.2,+0.7,3,15,1,0,0,Matches
1924,Gustavo Nunes,br BRA,"FW,MF",Brentford,eng Premier League,18,2005,0.1,1,1,100.0,15,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1925,Matheus Nunes,pt POR,"DF,MF",Manchester City,eng Premier League,25,1998,18.6,1065,1234,86.3,16409,2994,6,4.4,3.3,+1.6,23,53,26,7,79,Matches
1926,Darwin Núñez,uy URU,FW,Liverpool,eng Premier League,25,1999,12.6,163,230,70.9,2390,587,2,1.3,0.5,+0.7,11,9,3,1,27,Matches
1927,Unai Núñez,es ESP,DF,Athletic Club,es La Liga,27,1997,7.2,283,325,87.1,6367,2366,0,0.1,0.1,-0.1,1,16,1,0,26,Matches
1928,Antonio Nusa,no NOR,"MF,DF",RB Leipzig,de Bundesliga,19,2005,17.3,420,566,74.2,5993,1905,3,2.8,2.6,+0.2,20,31,20,6,52,Matches
1929,Ethan Nwaneri,eng ENG,"FW,MF",Arsenal,eng Premier League,17,2007,9.9,342,425,80.5,4906,1216,2,1.2,1.8,+0.8,16,17,16,6,33,Matches
1930,Ørjan Nyland,no NOR,GK,Sevilla,es La Liga,33,1990,29.7,637,1007,63.3,17132,12890,0,0.3,0.1,-0.3,4,27,2,0,1,Matches
1931,Allan Nyom,cm CMR,"DF,MF",Getafe,es La Liga,36,1988,9.9,280,352,79.5,4530,1658,2,0.3,0.3,+1.7,5,23,5,4,22,Matches
1932,Rabby Nzingoula,fr FRA,MF,Montpellier,fr Ligue 1,18,2005,18.8,454,592,76.7,7468,1487,0,1.6,1.2,-1.6,8,32,6,0,40,Matches
1933,M'Bala Nzola,ao ANG,FW,Lens,fr Ligue 1,27,1996,16.2,227,302,75.2,2579,415,1,1.3,0.9,-0.3,20,7,9,0,22,Matches
1934,Marwann Nzuzi,fr FRA,DF,Saint-Étienne,fr Ligue 1,20,2004,1.4,46,55,83.6,707,322,0,0.1,0.1,-0.1,1,3,1,1,2,Matches
1935,Christian Nørgaard,dk DEN,MF,Brentford,eng Premier League,30,1994,31.3,1164,1427,81.6,19339,6409,4,1.3,1.4,+2.7,18,137,27,4,154,Matches
1936,Jake O'Brien,ie IRL,DF,Everton,eng Premier League,23,2001,17.5,577,725,79.6,10580,3946,0,0.6,0.3,-0.6,6,41,8,5,50,Matches
1937,Matt O'Riley,dk DEN,MF,Brighton,eng Premier League,23,2000,10.4,316,413,76.5,5018,1362,2,2.4,2.0,-0.4,21,30,8,1,38,Matches
1938,Dara O'Shea,ie IRL,DF,Ipswich Town,eng Premier League,25,1999,34.7,1234,1579,78.2,24503,10549,2,0.5,0.7,+1.5,3,89,4,1,80,Matches
1939,Adam Obert,sk SVK,DF,Cagliari,it Serie A,21,2002,12.0,413,537,76.9,6894,2626,1,0.4,0.2,+0.6,10,36,4,1,50,Matches
1940,Chidozie Obi-Martin,dk DEN,FW,Manchester Utd,eng Premier League,16,2007,1.8,20,24,83.3,259,49,0,0.0,0.0,0.0,0,1,0,0,1,Matches
1941,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,31,1993,36.0,763,948,80.5,19982,13324,0,0.0,0.0,0.0,0,7,0,0,0,Matches
1942,Lucas Ocampos,ar ARG,FW,Sevilla,es La Liga,30,1994,1.9,65,91,71.4,1020,296,1,0.3,0.1,+0.7,3,8,2,1,7,Matches
1943,Jens Odgaard,dk DEN,"MF,FW",Bologna,it Serie A,25,1999,21.7,374,500,74.8,5524,1386,1,1.8,1.4,-0.8,16,34,15,3,50,Matches
1944,Wilson Odobert,fr FRA,"FW,MF",Tottenham,eng Premier League,19,2004,9.4,212,274,77.4,2878,567,0,1.0,0.8,-1.0,6,11,12,3,27,Matches
1945,David Odogu,de GER,DF,Wolfsburg,de Bundesliga,18,2006,2.2,87,99,87.9,1800,625,0,0.0,0.0,0.0,0,6,1,0,8,Matches
1946,Álvaro Odriozola,es ESP,DF,Real Sociedad,es La Liga,28,1995,0.5,22,30,73.3,344,111,0,0.0,0.0,0.0,0,4,1,1,3,Matches
1947,Tim Oermann,de GER,DF,Bochum,de Bundesliga,20,2003,24.6,771,936,82.4,14338,4177,2,0.6,0.7,+1.4,7,50,8,3,61,Matches
1948,Chiedozie Ogbene,ie IRL,FW,Ipswich Town,eng Premier League,27,1997,2.6,32,43,74.4,415,27,0,0.1,0.0,-0.1,2,0,0,0,0,Matches
1949,Ifechukwu Ogbus,ch SUI,DF,Freiburg,de Bundesliga,18,2005,0.2,6,10,60.0,98,26,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1950,Thiago Ojeda,ar ARG,MF,Villarreal,es La Liga,21,2003,0.1,7,8,87.5,103,15,0,0.0,0.0,0.0,0,1,0,0,2,Matches
1951,Hamzat Ojediran,ng NGA,"MF,FW",Lens,fr Ligue 1,20,2003,4.6,203,254,79.9,3132,917,0,0.4,0.4,-0.4,2,21,2,0,22,Matches
1952,Noah Okafor,ch SUI,"FW,MF",Napoli,it Serie A,24,2000,0.4,11,17,64.7,236,47,0,0.6,0.2,-0.6,3,2,1,1,1,Matches
1953,Noah Okafor,ch SUI,FW,Milan,it Serie A,24,2000,4.6,77,105,73.3,1323,270,0,0.3,0.7,-0.3,4,4,7,2,12,Matches
1954,Caleb Okoli,it ITA,DF,Leicester City,eng Premier League,23,2001,12.5,559,648,86.3,9749,3849,0,0.0,0.2,0.0,0,21,1,0,32,Matches
1955,Yllan Okou,fr FRA,DF,Hellas Verona,it Serie A,21,2002,0.0,0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1956,Maduka Okoye,ng NGA,GK,Udinese,it Serie A,24,1999,25.0,681,878,77.6,17288,12683,0,0.0,0.1,0.0,0,18,0,0,1,Matches
1957,Joseph Okumu,ke KEN,DF,Reims,fr Ligue 1,27,1997,18.8,883,1083,81.5,19248,8117,0,0.1,0.4,-0.1,4,121,4,1,116,Matches
1958,Aingeru Olabarrieta,es ESP,FW,Athletic Club,es La Liga,18,2005,0.6,9,18,50.0,114,24,0,0.0,0.0,0.0,0,0,0,0,1,Matches
1959,Kazeem Olaigbe,be BEL,"MF,FW",Rennes,fr Ligue 1,21,2003,3.3,124,141,87.9,1749,319,2,1.9,1.5,+0.1,15,2,8,2,18,Matches
1960,Olasagasti,es ESP,MF,Real Sociedad,es La Liga,23,2000,9.5,314,407,77.1,4887,942,1,0.8,0.7,+0.2,6,34,8,0,38,Matches
1961,Ben Old,nz NZL,"FW,MF",Saint-Étienne,fr Ligue 1,21,2002,5.9,108,146,74.0,1641,467,0,0.8,0.5,-0.8,9,6,4,1,14,Matches
1962,Finn Ole Becker,de GER,MF,Hoffenheim,de Bundesliga,24,2000,7.4,316,383,82.5,5058,1752,1,0.3,0.4,+0.7,8,38,7,1,45,Matches
1963,Michael Olise,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,22,2001,25.9,1290,1585,81.4,19018,5660,15,12.0,12.5,+3.0,90,89,111,13,184,Matches
1964,Brian Oliván,es ESP,DF,Espanyol,es La Liga,30,1994,11.3,317,458,69.2,5671,2788,1,1.1,0.8,-0.1,15,44,12,9,40,Matches
1965,Lucas Oliveira Rosa,br BRA,DF,Valladolid,es La Liga,24,2000,21.0,637,833,76.5,10312,3479,1,2.0,1.5,-1.0,13,34,6,4,50,Matches
1966,Mathías Olivera,uy URU,DF,Napoli,it Serie A,26,1997,26.3,1350,1580,85.4,21815,7058,2,1.7,0.8,+0.3,25,121,11,4,126,Matches
1967,Dani Olmo,es ESP,"MF,FW",Barcelona,es La Liga,26,1998,13.5,520,641,81.1,7634,2216,3,3.0,3.7,0.0,26,49,29,1,81,Matches
1968,Robin Olsen,se SWE,GK,Aston Villa,eng Premier League,34,1990,2.5,65,101,64.4,2083,1590,0,0.0,0.0,0.0,0,4,0,0,0,Matches
1969,Warmed Omari,km COM,DF,Lyon,fr Ligue 1,24,2000,0.1,6,6,100.0,145,40,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1970,Becir Omeragic,ch SUI,DF,Montpellier,fr Ligue 1,22,2002,20.0,832,903,92.1,14911,4349,0,0.1,0.4,-0.1,3,44,5,2,51,Matches
1971,Jonas Omlin,ch SUI,GK,Gladbach,de Bundesliga,30,1994,10.9,375,513,73.1,10253,6569,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1972,Andrew Omobamidele,ie IRL,DF,Strasbourg,fr Ligue 1,22,2002,6.0,367,390,94.1,6665,2470,0,0.0,0.0,0.0,0,7,0,0,9,Matches
1973,Ado Onaiwu,jp JPN,"MF,FW",Auxerre,fr Ligue 1,28,1995,10.6,241,329,73.3,3189,813,1,1.1,1.1,-0.1,10,21,9,4,33,Matches
1974,Amadou Onana,be BEL,MF,Aston Villa,eng Premier League,22,2001,18.0,703,802,87.7,11058,2897,0,0.7,0.8,-0.7,10,69,12,2,75,Matches
1975,André Onana,cm CMR,GK,Manchester Utd,eng Premier League,28,1996,34.0,948,1306,72.6,22819,13922,0,0.2,0.2,-0.2,1,28,0,0,1,Matches
1976,Jean Onana,cm CMR,MF,Genoa,it Serie A,24,2000,3.4,108,134,80.6,1788,423,0,0.1,0.1,-0.1,2,8,0,0,11,Matches
1977,Jacob Ondrejka,se SWE,"MF,FW",Parma,it Serie A,21,2002,4.7,95,127,74.8,1400,463,0,0.6,1.1,-0.6,7,3,3,0,11,Matches
1978,Karim Onisiwo,at AUT,"MF,FW",Mainz 05,de Bundesliga,32,1992,1.2,15,24,62.5,223,31,0,0.3,0.2,-0.3,1,0,1,1,0,Matches
1979,Paul Onuachu,ng NGA,FW,Southampton,eng Premier League,30,1994,11.7,160,263,60.8,2292,365,1,0.5,0.3,+0.5,8,13,2,0,13,Matches
1980,Frank Onyeka,ng NGA,MF,Brentford,eng Premier League,26,1998,0.3,6,7,85.7,71,19,0,0.0,0.0,0.0,0,0,1,0,1,Matches
1981,Frank Onyeka,ng NGA,MF,Augsburg,de Bundesliga,26,1998,28.7,852,1019,83.6,13719,3131,1,1.3,2.0,-0.3,17,70,12,5,106,Matches
1982,Loïs Openda,be BEL,"FW,MF",RB Leipzig,de Bundesliga,24,2000,27.3,377,591,63.8,4849,996,5,3.4,2.3,+1.6,28,24,20,1,47,Matches
1983,Christopher Operi,ci CIV,"DF,FW",Le Havre,fr Ligue 1,27,1997,13.0,533,747,71.4,9424,3412,2,2.2,3.2,-0.2,24,36,20,13,52,Matches
