Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1364,Tyrick Mitchell,eng ENG,"DF,MF",Crystal Palace,eng Premier League,26-044,1999,7.0,220,305,72.1,3447,1086,0,0.6,0.5,-0.6,8,11,7,6,12,Matches
1365,Kaoru Mitoma,jp JPN,FW,Brighton,eng Premier League,28-148,1997,5.6,106,137,77.4,1326,371,1,1.1,0.3,-0.1,7,5,7,2,13,Matches
1366,Maximilian Mittelstädt,de GER,DF,Stuttgart,de Bundesliga,28-211,1997,4.9,323,369,87.5,5388,1860,1,0.6,1.3,+0.4,9,33,9,5,43,Matches
1367,Henrikh Mkhitaryan,am ARM,MF,Inter,it Serie A,36-267,1989,4.0,198,236,83.9,3430,872,0,0.2,0.6,-0.2,3,23,8,0,37,Matches
1368,Rui Modesto,ao ANG,"MF,DF",Udinese,it Serie A,26-008,1999,0.5,9,12,75.0,167,23,0,0.0,0.1,0.0,0,0,0,0,0,Matches
1369,Luka Modrić,hr CRO,MF,Milan,it Serie A,40-036,1985,5.7,379,436,86.9,7141,2446,1,0.7,1.1,+0.3,12,40,7,1,48,Matches
1370,Max Moerstedt,de GER,"FW,MF",Hoffenheim,de Bundesliga,19-273,2006,0.7,14,18,77.8,205,39,0,0.0,0.1,0.0,0,2,0,0,1,Matches
1371,Terem Moffi,ng NGA,FW,Nice,fr Ligue 1,26-143,1999,3.5,36,49,73.5,439,123,0,0.1,0.1,-0.1,2,2,2,0,7,Matches
1372,Mostafa Mohamed,eg EGY,FW,Nantes,fr Ligue 1,27-321,1997,5.4,39,67,58.2,444,47,0,0.1,0.0,-0.1,3,2,1,0,2,Matches
1373,Johan Mojica,co COL,DF,Mallorca,es La Liga,33-055,1992,6.2,255,345,73.9,4646,2111,0,0.6,1.1,-0.6,7,26,10,6,23,Matches
1374,Enzo Molebe,fr FRA,FW,Lyon,fr Ligue 1,18-027,2007,0.1,3,5,60.0,44,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1375,Alberto Moleiro,es ESP,"MF,FW",Villarreal,es La Liga,22-015,2003,4.1,90,110,81.8,1253,300,0,0.9,0.5,-0.9,5,12,1,0,15,Matches
1376,Nahuel Molina,ar ARG,DF,Atlético Madrid,es La Liga,27-192,1998,1.2,61,71,85.9,894,309,0,0.7,0.4,-0.7,4,4,5,4,6,Matches
1377,Jon Moncayola,es ESP,"MF,DF",Osasuna,es La Liga,27-155,1998,7.8,310,410,75.6,5326,2022,1,1.5,1.4,-0.5,8,34,6,1,40,Matches
1378,Lorenzo Montipò,it ITA,GK,Hellas Verona,it Serie A,29-237,1996,6.0,100,176,56.8,3446,2878,0,0.0,0.0,0.0,1,6,0,0,0,Matches
1379,Álvaro Morata,es ESP,FW,Como,it Serie A,32-357,1992,2.5,43,66,65.2,625,136,1,0.1,0.0,+0.9,3,4,0,0,5,Matches
1380,Morato,br BRA,DF,Nott'ham Forest,eng Premier League,24-107,2001,3.8,215,245,87.8,3886,1876,0,0.0,0.0,0.0,0,13,1,0,14,Matches
1381,Afonso Moreira,pt POR,FW,Lyon,fr Ligue 1,20-210,2005,0.6,10,16,62.5,138,10,0,0.0,0.0,0.0,0,0,1,0,1,Matches
1382,Diego Moreira,be BEL,"DF,FW",Strasbourg,fr Ligue 1,21-070,2004,4.9,161,212,75.9,2536,823,1,1.7,0.9,-0.7,12,9,12,4,25,Matches
1383,Álex Moreno,es ESP,"DF,MF",Girona,es La Liga,32-129,1993,6.5,202,258,78.3,3160,997,0,0.1,0.1,-0.1,2,10,2,0,20,Matches
1384,Gerard Moreno,es ESP,FW,Villarreal,es La Liga,33-191,1992,0.5,28,37,75.7,394,81,0,0.8,0.5,-0.8,5,4,3,0,7,Matches
1385,Matias Moreno,ar ARG,DF,Levante,es La Liga,22-021,2003,3.8,124,148,83.8,2484,811,0,0.0,0.1,0.0,0,6,0,0,9,Matches
1386,Tete Morente,es ESP,"FW,MF",Lecce,it Serie A,28-315,1996,4.1,84,125,67.2,1289,455,0,0.2,0.2,-0.2,5,8,6,0,19,Matches
1387,Stefano Moreo,it ITA,"FW,MF",Pisa,it Serie A,32-107,1993,2.6,40,62,64.5,704,220,0,0.1,0.2,-0.1,3,6,0,0,7,Matches
1388,Mateu Morey,es ESP,DF,Mallorca,es La Liga,25-227,2000,4.2,112,145,77.2,2204,727,0,0.2,0.2,-0.2,3,15,4,2,15,Matches
1389,Ilaix Moriba,gn GUI,MF,Celta Vigo,es La Liga,22-269,2003,5.0,196,224,87.5,2996,680,1,0.4,0.5,+0.6,4,26,4,0,29,Matches
1390,Manu Morlanes,es ESP,MF,Mallorca,es La Liga,26-276,1999,5.0,180,206,87.4,2903,921,0,0.0,0.1,0.0,1,28,0,0,16,Matches
1391,Luca Moro,it ITA,FW,Sassuolo,it Serie A,24-263,2001,0.0,0,0,,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1392,Nikola Moro,hr CRO,MF,Bologna,it Serie A,27-217,1998,3.3,180,218,82.6,4090,1204,0,0.3,0.3,-0.3,5,27,4,0,21,Matches
1393,Tyler Morton,eng ENG,MF,Lyon,fr Ligue 1,22-349,2002,5.8,299,363,82.4,5643,1406,0,0.7,1.4,-0.7,10,19,6,2,30,Matches
1394,Daren Mosengo,fr FRA,MF,Le Havre,fr Ligue 1,19-065,2006,0.1,6,7,85.7,91,58,0,0.0,0.0,0.0,0,1,0,0,2,Matches
1395,Cristhian Mosquera,es ESP,DF,Arsenal,eng Premier League,21-110,2004,2.8,157,173,90.8,2657,743,0,0.0,0.0,0.0,0,3,0,0,5,Matches
1396,Daniel Mosquera,co COL,FW,Hellas Verona,it Serie A,25-360,1999,0.5,4,8,50.0,62,10,0,0.0,0.0,0.0,0,0,1,0,2,Matches
1397,Yerson Mosquera,co COL,DF,Wolves,eng Premier League,24-166,2001,1.5,65,70,92.9,1321,305,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1398,Mason Mount,eng ENG,MF,Manchester Utd,eng Premier League,26-278,1999,3.0,81,107,75.7,1270,447,0,0.5,0.5,-0.5,6,15,3,0,18,Matches
1399,Samir El Mourabet,ma MAR,MF,Strasbourg,fr Ligue 1,20-009,2005,3.8,227,255,89.0,3851,995,0,0.5,0.3,-0.5,2,18,3,1,18,Matches
1400,Santiago Mouriño,uy URU,DF,Villarreal,es La Liga,23-244,2002,6.8,352,400,88.0,5719,1961,1,0.0,0.1,+1.0,2,34,3,0,23,Matches
1401,Louis Mouton,fr FRA,MF,Angers,fr Ligue 1,23-134,2002,3.3,70,99,70.7,1234,378,0,0.5,0.7,-0.5,2,10,4,1,12,Matches
1402,Tarik Muharemovic,ba BIH,DF,Sassuolo,it Serie A,22-229,2003,6.0,273,331,82.5,5276,2144,1,0.7,0.1,+0.3,2,14,1,0,20,Matches
1403,Miro Muheim,ch SUI,"MF,DF",Hamburger SV,de Bundesliga,27-205,1998,5.9,224,294,76.2,3795,1282,0,0.7,0.6,-0.7,10,22,2,1,27,Matches
1404,Ngal'Ayel Mukau,cd COD,"MF,FW",Lille,fr Ligue 1,20-319,2004,3.4,90,101,89.1,1502,262,0,0.1,0.1,-0.1,2,11,0,0,12,Matches
1405,Nordan Mukiele,fr FRA,MF,Rennes,fr Ligue 1,19-245,2006,0.3,10,12,83.3,124,20,0,0.1,0.0,-0.1,1,1,0,0,0,Matches
1406,Nordi Mukiele,fr FRA,DF,Sunderland,eng Premier League,27-348,1997,5.0,189,252,75.0,3539,1089,0,0.3,0.2,-0.3,4,6,0,0,12,Matches
1407,Marshall Munetsi,zw ZIM,"FW,MF",Wolves,eng Premier League,29-115,1996,5.8,61,104,58.7,1000,348,1,0.4,0.2,+0.6,2,7,2,2,10,Matches
1408,Rodrigo Muniz,br BRA,FW,Fulham,eng Premier League,24-164,2001,3.5,11,36,30.6,186,58,1,0.3,0.0,+0.7,4,2,1,0,2,Matches
1409,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,28-060,1997,3.1,89,123,72.4,1544,681,0,0.2,0.2,-0.2,2,9,1,0,12,Matches
1410,Daniel Muñoz,co COL,"DF,MF",Crystal Palace,eng Premier League,29-142,1996,7.0,182,241,75.5,3067,1032,1,1.6,1.2,-0.6,4,7,7,4,16,Matches
1411,Iker Muñoz,es ESP,MF,Osasuna,es La Liga,22-344,2002,0.3,15,17,88.2,275,103,0,0.0,0.0,0.0,0,1,0,0,1,Matches
1412,Javier Muñoz,es ESP,"MF,FW",Getafe,es La Liga,30-229,1995,1.7,25,36,69.4,426,91,0,0.0,0.0,0.0,0,4,0,0,2,Matches
1413,Víctor Muñoz,es ESP,"FW,MF",Osasuna,es La Liga,22-094,2003,5.5,83,108,76.9,1079,151,1,0.3,0.2,+0.7,4,0,3,2,3,Matches
1414,Arijanet Muric,xk KVX,GK,Sassuolo,it Serie A,26-342,1998,5.0,134,189,70.9,3954,2610,0,0.0,0.0,0.0,0,2,0,0,0,Matches
1415,Murillo,br BRA,DF,Nott'ham Forest,eng Premier League,23-103,2002,3.4,187,224,83.5,3766,1702,0,0.0,0.2,0.0,0,26,0,0,26,Matches
1416,Vedat Muriqi,xk KVX,FW,Mallorca,es La Liga,31-174,1994,6.2,83,134,61.9,1251,159,0,0.1,0.2,-0.1,2,5,3,1,6,Matches
1417,Jacob Murphy,eng ENG,"FW,MF",Newcastle Utd,eng Premier League,30-233,1995,3.5,65,108,60.2,1124,357,1,0.9,0.7,+0.1,3,8,7,2,9,Matches
1418,Yunus Musah,us USA,MF,Atalanta,it Serie A,22-320,2002,0.6,18,24,75.0,271,34,0,0.0,0.0,0.0,0,2,0,0,2,Matches
1419,Yunus Musah,us USA,DF,Milan,it Serie A,22-320,2002,1.0,35,42,83.3,529,95,0,0.4,0.3,-0.4,2,1,3,0,4,Matches
1420,Almoatasem Al Musrati,ly LBY,MF,Hellas Verona,it Serie A,29-192,1996,0.6,23,27,85.2,469,111,0,0.2,0.1,-0.2,1,1,1,0,3,Matches
1421,Cheveyo Muy,,FW,Milan,it Serie A,,,0.0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1422,Yvon Mvogo,ch SUI,GK,Lorient,fr Ligue 1,31-131,1994,4.0,108,148,73.0,2943,1962,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1423,Joel Mvuka,no NOR,"DF,MF",Lorient,fr Ligue 1,22-337,2002,2.8,60,80,75.0,855,107,0,0.0,0.0,0.0,0,1,1,0,3,Matches
1424,Junior Mwanga,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,22-157,2003,2.0,131,145,90.3,2225,672,0,0.1,0.1,-0.1,2,19,2,1,24,Matches
1425,Junior Mwanga,fr FRA,"MF,DF",Nantes,fr Ligue 1,22-157,2003,3.8,151,168,89.9,2805,826,0,0.1,0.1,-0.1,4,5,2,0,14,Matches
1426,Phillipp Mwene,at AUT,"DF,MF",Mainz 05,de Bundesliga,31-259,1994,5.0,129,186,69.4,2310,670,0,0.6,0.7,-0.6,7,7,8,4,16,Matches
1427,Vitaliy Mykolenko,ua UKR,DF,Everton,eng Premier League,26-139,1999,3.9,148,205,72.2,2375,882,0,0.2,0.3,-0.2,2,13,4,0,21,Matches
1428,Joakim Mæhle,dk DEN,DF,Wolfsburg,de Bundesliga,28-148,1997,3.9,169,203,83.3,2812,853,1,1.0,1.0,0.0,6,11,2,1,12,Matches
1429,David Møller Wolfe,no NOR,"MF,DF",Wolves,eng Premier League,23-175,2002,1.6,28,54,51.9,444,233,1,0.3,0.1,+0.7,1,2,1,1,3,Matches
1430,Obite N'Dicka,ci CIV,DF,Roma,it Serie A,26-056,1999,5.8,291,327,89.0,5314,1686,0,0.1,0.1,-0.1,2,20,0,0,18,Matches
1431,Konan N'dri,ci CIV,"MF,FW",Lecce,it Serie A,24-353,2000,0.8,17,22,77.3,324,68,0,0.0,0.0,0.0,0,2,0,0,1,Matches
1432,Bilal Nadir,ma MAR,"MF,FW",Marseille,fr Ligue 1,21-321,2003,1.9,74,89,83.1,903,106,2,0.3,0.2,+1.7,4,2,2,0,4,Matches
1433,Mahamadou Nagida,cm CMR,DF,Rennes,fr Ligue 1,20-109,2005,0.8,37,46,80.4,731,153,0,0.0,0.2,0.0,1,2,1,1,1,Matches
1434,Younes Namli,dk DEN,"MF,FW",Le Havre,fr Ligue 1,31-117,1994,2.1,51,77,66.2,947,248,0,0.3,0.5,-0.3,2,3,4,2,6,Matches
1435,Sebastian Nanasi,se SWE,MF,Strasbourg,fr Ligue 1,23-152,2002,0.7,21,24,87.5,320,79,0,0.0,0.0,0.0,1,4,1,0,4,Matches
1436,Nikolas Nartey,dk DEN,"DF,MF",Stuttgart,de Bundesliga,25-235,2000,0.3,16,21,76.2,257,44,0,0.0,0.0,0.0,1,0,0,0,1,Matches
1437,Natan,br BRA,DF,Betis,es La Liga,24-251,2001,8.0,334,387,86.3,6184,1951,0,0.2,0.1,-0.2,4,17,0,0,17,Matches
1438,Pau Navarro,es ESP,DF,Villarreal,es La Liga,20-173,2005,0.6,47,52,90.4,769,202,0,0.0,0.1,0.0,0,6,1,1,4,Matches
1439,Roberto Navarro,es ESP,"FW,MF",Athletic Club,es La Liga,23-186,2002,2.7,86,116,74.1,1166,246,0,0.3,0.3,-0.3,6,5,6,2,9,Matches
1440,Corrie Ndaba,ie IRL,"DF,MF",Lecce,it Serie A,25-294,1999,0.8,29,32,90.6,462,157,0,0.0,0.0,0.0,0,2,1,0,5,Matches
1441,Michel Ndary Adopo,fr FRA,MF,Cagliari,it Serie A,25-088,2000,5.6,151,181,83.4,2295,665,1,0.7,0.1,+0.3,8,14,4,1,16,Matches
1442,Iliman Ndiaye,sn SEN,FW,Everton,eng Premier League,25-223,2000,6.5,136,177,76.8,1853,263,1,1.1,1.0,-0.1,11,5,5,2,10,Matches
1443,Rassoul Ndiaye,sn SEN,MF,Le Havre,fr Ligue 1,23-308,2001,4.7,123,151,81.5,1876,462,0,0.0,0.1,0.0,1,10,2,1,18,Matches
1444,Quentin Ndjantou Mbitcha,fr FRA,MF,Paris S-G,fr Ligue 1,18-084,2007,1.3,55,65,84.6,734,127,0,0.2,0.1,-0.2,2,5,1,0,3,Matches
1445,Cher Ndour,it ITA,MF,Fiorentina,it Serie A,21-080,2004,1.0,37,47,78.7,562,107,0,0.0,0.0,0.0,0,5,0,0,5,Matches
1446,Dan Ndoye,ch SUI,FW,Nott'ham Forest,eng Premier League,24-355,2000,5.5,103,146,70.5,1620,334,1,0.6,0.6,+0.4,6,4,6,3,9,Matches
1447,Joseph Nduquidi,fr FRA,MF,Metz,fr Ligue 1,20-349,2004,0.1,2,4,50.0,25,4,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1448,Paul Nebel,de GER,MF,Mainz 05,de Bundesliga,23-005,2002,3.7,140,177,79.1,2135,560,0,0.4,0.8,-0.4,6,5,7,4,13,Matches
1449,Kosta Nedeljković,rs SRB,DF,RB Leipzig,de Bundesliga,19-303,2005,0.1,2,2,100.0,27,2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1450,Loïc Nego,hu HUN,DF,Le Havre,fr Ligue 1,34-273,1991,5.9,289,369,78.3,4918,1782,0,0.3,0.5,-0.3,4,24,6,4,30,Matches
1451,Dan Neil,eng ENG,MF,Sunderland,eng Premier League,23-306,2001,0.0,0,0,,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1452,Victor Nelsson,dk DEN,DF,Hellas Verona,it Serie A,27-001,1998,6.0,180,201,89.6,3505,1085,0,0.0,0.0,0.0,0,2,0,0,6,Matches
1453,David Neres,br BRA,"MF,FW",Napoli,it Serie A,28-226,1997,1.5,56,70,80.0,746,175,0,0.1,0.4,-0.1,1,4,0,0,7,Matches
1454,Martim Neto,pt POR,MF,Elche,es La Liga,22-274,2003,3.0,128,141,90.8,1803,422,2,1.1,0.6,+0.9,4,16,0,0,15,Matches
1455,Pedro Neto,pt POR,FW,Chelsea,eng Premier League,25-220,2000,5.6,144,203,70.9,2241,684,0,0.9,1.0,-0.9,9,4,8,1,17,Matches
1456,Luca Netz,de GER,"DF,MF",Gladbach,de Bundesliga,22-153,2003,1.8,77,102,75.5,1260,378,1,0.7,0.6,+0.3,5,2,3,3,0,Matches
1457,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,39-202,1986,6.0,218,258,84.5,5704,3781,0,0.0,0.0,0.0,0,7,0,0,2,Matches
1458,Florian Neuhaus,de GER,"MF,FW",Gladbach,de Bundesliga,28-213,1997,2.0,82,106,77.4,1327,539,0,0.3,0.9,-0.3,3,11,5,0,18,Matches
1459,João Neves,pt POR,MF,Paris S-G,fr Ligue 1,21-018,2004,2.0,180,189,95.2,2719,406,0,0.2,0.2,-0.2,1,15,2,0,13,Matches
1460,Yvan Neyou,cm CMR,MF,Getafe,es La Liga,28-285,1997,0.7,13,14,92.9,223,45,0,0.0,0.0,0.0,0,2,0,0,3,Matches
1461,Cyril Ngonge,be BEL,FW,Torino,it Serie A,25-142,2000,4.5,78,115,67.8,1432,351,1,0.3,0.2,+0.7,7,9,6,2,17,Matches
1462,Mikayil Ngor Faye,sn SEN,DF,Cremonese,it Serie A,21-093,2004,0.4,16,18,88.9,257,125,0,0.0,0.0,0.0,0,1,0,0,2,Matches
1463,Mikayil Ngor Faye,sn SEN,DF,Rennes,fr Ligue 1,21-093,2004,0.1,7,9,77.8,158,90,0,0.0,0.0,0.0,0,1,0,0,1,Matches
1464,Nathan Ngoy,be BEL,DF,Lille,fr Ligue 1,22-127,2003,7.0,379,422,89.8,7464,2151,1,0.9,0.5,+0.1,3,23,1,1,20,Matches
1465,Bernard Nguene,cm CMR,FW,Nice,fr Ligue 1,19-072,2006,0.4,7,11,63.6,86,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1466,Rio Ngumoha,eng ENG,"FW,MF",Liverpool,eng Premier League,17-047,2008,0.1,8,9,88.9,110,11,0,0.1,0.1,-0.1,1,0,0,0,0,Matches
1467,Moussa Niakhate,sn SEN,DF,Lyon,fr Ligue 1,29-221,1996,7.0,475,526,90.3,8365,3648,0,0.2,0.2,-0.2,4,30,3,0,27,Matches
1468,Abdoulaye Niakhate Ndiaye,sn SEN,DF,Parma,it Serie A,23-188,2002,4.0,174,207,84.1,3312,726,0,0.0,0.0,0.0,1,7,0,0,8,Matches
1469,Tanguy Nianzou,fr FRA,DF,Sevilla,es La Liga,23-130,2002,1.9,75,84,89.3,1654,645,0,0.0,0.0,0.0,0,7,0,0,6,Matches
1470,Cheikh Niasse,sn SEN,"MF,DF",Hellas Verona,it Serie A,25-269,2000,1.2,39,48,81.3,592,114,0,0.2,0.0,-0.2,1,1,0,0,1,Matches
1471,Rasmus Nicolaisen,dk DEN,DF,Toulouse,fr Ligue 1,28-213,1997,4.8,121,154,78.6,2330,650,0,0.1,0.3,-0.1,1,7,1,0,8,Matches
1472,Moritz Nicolas,de GER,GK,Gladbach,de Bundesliga,27-359,1997,6.0,153,182,84.1,3548,2389,0,0.0,0.0,0.0,0,2,0,0,0,Matches
1473,Hans Nicolussi Caviglia,it ITA,MF,Fiorentina,it Serie A,25-119,2000,3.2,119,155,76.8,2104,745,1,0.7,0.6,+0.3,6,14,2,0,14,Matches
1474,Julian Niehues,de GER,MF,Heidenheim,de Bundesliga,24-181,2001,2.1,51,63,81.0,976,329,0,0.2,0.2,-0.2,1,5,0,0,4,Matches
1475,Oliver Nielsen,dk DEN,DF,Lazio,it Serie A,22-133,2003,2.1,107,117,91.5,2230,960,0,0.2,0.0,-0.2,1,7,1,0,5,Matches
1476,Alieu Njie,se SWE,FW,Torino,it Serie A,20-154,2005,0.0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1477,Justin Njinmah,de GER,FW,Werder Bremen,de Bundesliga,24-334,2000,4.0,60,89,67.4,747,115,0,0.0,0.1,0.0,0,3,0,0,2,Matches
1478,Obed Nkambadio,fr FRA,GK,Paris FC,fr Ligue 1,22-250,2003,6.0,199,246,80.9,4579,2970,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1479,Eddie Nketiah,eng ENG,"MF,FW",Crystal Palace,eng Premier League,26-138,1999,0.6,10,13,76.9,183,31,0,0.1,0.0,-0.1,2,1,0,0,1,Matches
1480,Niels Nkounkou,fr FRA,"MF,DF",Torino,it Serie A,24-348,2000,1.1,35,43,81.4,601,217,1,0.4,0.2,+0.6,3,2,1,0,5,Matches
1481,Christopher Nkunku,fr FRA,FW,Milan,it Serie A,27-335,1997,0.6,19,22,86.4,231,27,0,0.0,0.0,0.0,0,1,0,0,1,Matches
1482,Felix Nmecha,de GER,MF,Dortmund,de Bundesliga,25-005,2000,4.2,155,187,82.9,2592,401,1,0.2,1.0,+0.8,3,15,2,0,15,Matches
1483,Lukas Nmecha,de GER,FW,Leeds United,eng Premier League,26-305,1998,1.7,25,37,67.6,274,15,0,0.0,0.0,0.0,0,0,0,0,1,Matches
1484,Arnaud Nordin,fr FRA,"MF,DF",Mainz 05,de Bundesliga,27-120,1998,3.6,110,143,76.9,1576,339,0,0.3,0.4,-0.3,3,3,4,2,8,Matches
1485,Brooke Norton-Cuffy,eng ENG,"DF,FW",Genoa,it Serie A,21-276,2004,6.0,223,281,79.4,3803,1485,1,0.3,0.6,+0.7,3,13,2,1,9,Matches
1486,Tijjani Noslin,nl NED,"MF,FW",Lazio,it Serie A,26-100,1999,0.2,3,5,60.0,23,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1487,Randy Nteka,ao ANG,FW,Rayo Vallecano,es La Liga,27-313,1997,0.4,7,11,63.6,75,10,0,0.0,0.0,0.0,0,0,0,0,1,Matches
1488,Alexander Nübel,de GER,GK,Stuttgart,de Bundesliga,29-015,1996,6.0,195,237,82.3,5115,3513,0,0.0,0.0,0.0,1,6,0,0,0,Matches
1489,Matheus Nunes,pt POR,DF,Manchester City,eng Premier League,27-049,1998,3.7,254,293,86.7,3988,737,0,0.0,0.1,0.0,0,16,1,0,17,Matches
1490,Álvaro Núñez,es ESP,"DF,FW",Elche,es La Liga,25-100,2000,7.9,386,436,88.5,6416,1985,0,0.6,0.9,-0.6,8,24,7,5,30,Matches
1491,Unai Núñez,es ESP,DF,Hellas Verona,it Serie A,28-258,1997,5.9,198,255,77.6,3852,1456,0,0.1,0.1,-0.1,2,22,2,0,27,Matches
1492,Antonio Nusa,no NOR,FW,RB Leipzig,de Bundesliga,20-181,2005,3.1,65,84,77.4,882,220,0,0.7,0.4,-0.7,4,5,4,0,9,Matches
1493,Ethan Nwaneri,eng ENG,MF,Arsenal,eng Premier League,18-208,2007,1.7,72,81,88.9,1391,356,0,0.0,0.1,0.0,1,8,2,0,13,Matches
1494,Ørjan Nyland,no NOR,GK,Sevilla,es La Liga,35-035,1990,4.0,92,131,70.2,2640,1750,0,0.0,0.0,0.0,0,2,0,0,0,Matches
1495,Allan Nyom,cm CMR,FW,Getafe,es La Liga,37-158,1988,0.2,1,6,16.7,7,5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1496,Rabby Nzingoula,fr FRA,MF,Strasbourg,fr Ligue 1,19-324,2005,0.0,2,3,66.7,29,14,0,0.0,0.0,0.0,1,0,1,0,1,Matches
1497,M'Bala Nzola,ao ANG,"FW,MF",Pisa,it Serie A,29-058,1996,3.6,56,75,74.7,733,130,0,0.2,0.1,-0.2,6,5,1,0,7,Matches
1498,Jake O'Brien,ie IRL,DF,Everton,eng Premier League,24-153,2001,7.0,200,305,65.6,3775,1435,0,0.1,0.2,-0.1,2,15,3,3,19,Matches
1499,Matt O'Riley,dk DEN,MF,Brighton,eng Premier League,24-328,2000,2.0,51,61,83.6,762,174,0,0.2,0.2,-0.2,4,5,1,1,5,Matches
1500,Matt O'Riley,dk DEN,MF,Marseille,fr Ligue 1,24-328,2000,3.4,171,192,89.1,2601,545,1,2.0,1.5,-1.0,5,16,4,0,23,Matches
1501,Adam Obert,sk SVK,DF,Cagliari,it Serie A,23-053,2002,5.6,197,245,80.4,3484,1704,0,0.5,0.7,-0.5,3,18,2,1,16,Matches
1502,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,32-281,1993,8.0,199,256,77.7,5822,4136,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1503,Jens Odgaard,dk DEN,MF,Bologna,it Serie A,26-198,1999,2.1,30,40,75.0,454,73,0,0.1,0.0,-0.1,1,4,1,0,5,Matches
1504,Wilson Odobert,fr FRA,FW,Tottenham,eng Premier League,20-321,2004,2.7,91,107,85.0,1391,364,0,0.2,0.3,-0.2,2,9,5,0,14,Matches
1505,Álvaro Odriozola,es ESP,DF,Real Sociedad,es La Liga,29-305,1995,0.6,12,14,85.7,185,87,0,0.0,0.0,0.0,0,0,1,1,0,Matches
1506,Noah Okafor,ch SUI,FW,Leeds United,eng Premier League,25-144,2000,3.4,53,73,72.6,1007,306,0,0.4,0.3,-0.4,4,6,4,1,10,Matches
1507,David Okereke,ng NGA,FW,Cremonese,it Serie A,28-047,1997,0.9,5,9,55.6,37,5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1508,Olasagasti,es ESP,MF,Levante,es La Liga,25-060,2000,2.2,84,99,84.8,1352,403,0,0.1,0.3,-0.1,2,10,4,2,11,Matches
1509,Michael Olise,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,23-307,2001,5.2,257,321,80.1,3473,990,2,1.0,2.1,+1.0,10,19,18,1,39,Matches
1510,Mathías Olivera,uy URU,DF,Napoli,it Serie A,27-349,1997,1.9,94,106,88.7,1303,311,0,0.0,0.0,0.0,0,6,0,0,6,Matches
1511,Dani Olmo,es ESP,MF,Barcelona,es La Liga,27-161,1998,5.4,242,295,82.0,3255,785,2,1.5,2.3,+0.5,12,20,18,0,30,Matches
1512,Tani Oluwaseyi,ca CAN,FW,Villarreal,es La Liga,25-153,2000,2.5,23,33,69.7,319,66,1,0.1,0.1,+0.9,2,1,1,0,3,Matches
1513,Warmed Omari,km COM,DF,Hamburger SV,de Bundesliga,25-175,2000,4.8,204,236,86.4,3947,1084,0,0.1,0.1,-0.1,3,6,2,0,13,Matches
1514,Andrew Omobamidele,ie IRL,DF,Strasbourg,fr Ligue 1,23-114,2002,0.7,81,84,96.4,1369,332,0,0.0,0.0,0.0,0,3,0,0,1,Matches
1515,Amadou Onana,be BEL,MF,Aston Villa,eng Premier League,24-060,2001,1.7,63,76,82.9,1111,288,0,0.0,0.1,0.0,0,4,0,0,8,Matches
1516,Frank Onyeka,ng NGA,MF,Brentford,eng Premier League,27-287,1998,1.0,28,36,77.8,384,160,1,0.1,0.4,+0.9,1,7,0,0,4,Matches
1517,Loïs Openda,be BEL,FW,Juventus,it Serie A,25-241,2000,1.5,29,41,70.7,394,84,0,0.0,0.1,0.0,1,4,1,1,1,Matches
1518,Loïs Openda,be BEL,FW,RB Leipzig,de Bundesliga,25-241,2000,0.6,13,16,81.3,204,12,0,0.0,0.3,0.0,1,0,2,0,2,Matches
1519,Fredrik Oppegard,no NOR,DF,Auxerre,fr Ligue 1,23-069,2002,2.1,55,80,68.8,835,204,0,0.1,0.1,-0.1,2,4,3,2,3,Matches
1520,Louis Oppie,de GER,DF,St. Pauli,de Bundesliga,23-151,2002,6.0,216,272,79.4,3280,1067,0,0.2,0.4,-0.2,2,21,1,1,18,Matches
1521,Gift Orban,ng NGA,FW,Hellas Verona,it Serie A,23-090,2002,3.9,34,61,55.7,499,147,0,0.1,0.1,-0.1,3,3,1,0,5,Matches
1522,Willi Orban,hu HUN,DF,RB Leipzig,de Bundesliga,32-346,1992,6.0,262,285,91.9,4911,1400,0,0.2,0.1,-0.2,2,13,1,0,12,Matches
