Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,Unnamed: 9_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 24_level_0_Matches
155,Cédric Bakambu,cd COD,FW,Betis,es La Liga,34-234,1991,0.8,17,16,1,0,0,0,1,0,0,0,0,0,11,0,0,Matches
156,Johan Bakayoko,be BEL,FW,RB Leipzig,de Bundesliga,22-225,2003,6.7,224,220,4,0,2,1,12,4,0,0,0,0,181,0,4,Matches
157,Darryl Bakola,fr FRA,MF,Marseille,fr Ligue 1,18-001,2007,0.3,27,27,0,0,0,0,1,0,0,0,0,0,25,0,0,Matches
158,Ridle Baku,de GER,DF,RB Leipzig,de Bundesliga,27-237,1998,11.8,824,720,103,16,1,4,20,84,3,0,0,0,700,1,20,Matches
159,Dilane Bakwa,fr FRA,"FW,MF",Nott'ham Forest,eng Premier League,23-097,2002,1.9,96,89,7,2,0,1,13,2,3,3,0,0,72,0,2,Matches
160,Dilane Bakwa,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,23-097,2002,1.2,50,45,5,0,2,2,7,1,4,2,2,0,40,0,1,Matches
161,Tommaso Baldanzi,it ITA,"FW,MF",Roma,it Serie A,22-253,2003,3.3,116,108,7,1,2,0,6,0,2,1,1,0,96,1,3,Matches
162,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,22-044,2003,8.0,492,427,64,7,1,0,12,57,0,0,0,0,442,1,9,Matches
163,Fabio Baldé,pt POR,"FW,MF",Hamburger SV,de Bundesliga,20-134,2005,1.1,32,30,2,0,0,0,5,2,0,0,0,0,21,0,1,Matches
164,Carlos Baleba,cm CMR,MF,Brighton,eng Premier League,21-332,2004,7.7,293,289,4,3,2,2,0,1,0,0,0,0,248,0,3,Matches
165,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,26-309,1999,7.7,589,553,36,21,1,1,1,1,0,0,0,0,555,0,2,Matches
166,Daniel Ballard,nir NIR,DF,Sunderland,eng Premier League,26-070,1999,8.5,370,343,23,5,1,1,0,0,0,0,0,0,298,4,2,Matches
167,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,33-334,1992,1.5,102,87,15,0,0,0,5,15,0,0,0,0,85,0,1,Matches
168,Fodé Ballo-Touré,sn SEN,DF,Metz,fr Ligue 1,28-332,1997,3.6,205,173,31,4,0,1,7,27,0,0,0,0,178,1,5,Matches
169,Folarin Balogun,us USA,FW,Monaco,fr Ligue 1,24-151,2001,7.4,146,137,9,0,1,0,2,0,0,0,0,0,104,0,6,Matches
170,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,35-220,1990,0.1,8,6,2,0,0,0,1,2,0,0,0,0,5,0,0,Matches
171,Aladji Bamba,fr FRA,MF,Monaco,fr Ligue 1,19-140,2006,1.5,124,122,2,1,0,0,0,1,0,0,0,0,114,0,1,Matches
172,Mohamed Bamba,ci CIV,FW,Lorient,fr Ligue 1,23-356,2001,6.6,113,97,15,0,3,0,3,0,0,0,0,0,80,1,6,Matches
173,Lameck Banda,zm ZAM,FW,Lecce,it Serie A,24-306,2001,5.3,125,118,6,1,1,1,17,4,1,1,0,0,96,1,7,Matches
174,Noahkai Banks,us USA,DF,Augsburg,de Bundesliga,19-000,2006,6.9,312,294,17,14,1,1,1,1,0,0,0,0,278,1,2,Matches
175,Ezechiel Banzuzi,nl NED,MF,RB Leipzig,de Bundesliga,20-288,2005,3.5,144,139,3,3,0,0,2,0,0,0,0,0,115,2,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
176,Tommaso Barbieri,it ITA,"FW,DF",Cremonese,it Serie A,23-097,2002,5.5,176,154,22,3,0,3,18,19,0,0,0,0,118,0,6,Matches
177,Valentín Barco,ar ARG,"MF,DF",Strasbourg,fr Ligue 1,21-131,2004,11.8,717,634,79,51,20,1,37,14,14,3,8,0,583,4,9,Matches
178,Bradley Barcola,fr FRA,FW,Paris S-G,fr Ligue 1,23-090,2002,7.4,304,301,2,1,3,1,7,1,0,0,0,0,253,1,6,Matches
179,Melvin Bard,fr FRA,"DF,MF",Nice,fr Ligue 1,25-025,2000,13.0,648,558,88,11,2,3,46,75,0,0,0,0,494,2,18,Matches
180,Roony Bardghji,se SWE,FW,Barcelona,es La Liga,20-016,2005,2.0,99,92,6,0,0,0,14,0,6,3,0,0,80,1,4,Matches
181,Nicolò Barella,it ITA,MF,Inter,it Serie A,28-297,1997,11.3,787,755,29,8,4,11,49,3,16,6,9,0,645,3,15,Matches
182,Kike Barja,es ESP,"FW,MF",Osasuna,es La Liga,28-244,1997,1.6,60,54,6,0,0,1,20,3,3,3,0,0,33,0,5,Matches
183,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,31-361,1993,1.3,51,50,1,1,2,1,0,0,0,0,0,0,44,0,0,Matches
184,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,36-032,1989,0.1,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
185,Harvey Barnes,eng ENG,FW,Newcastle Utd,eng Premier League,27-357,1997,6.9,184,182,2,1,1,0,23,1,0,0,0,0,138,0,10,Matches
186,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,23-339,2001,10.0,398,364,30,1,4,6,43,7,22,11,0,0,293,4,15,Matches
187,Pablo Barrios,es ESP,MF,Atlético Madrid,es La Liga,22-169,2003,10.8,662,646,13,10,5,5,17,2,0,0,0,0,564,3,10,Matches
188,Thierno Barry,fr FRA,FW,Everton,eng Premier League,23-041,2002,6.1,115,115,0,0,1,0,0,0,0,0,0,0,70,0,2,Matches
189,Davide Bartesaghi,it ITA,"DF,FW",Milan,it Serie A,19-337,2005,7.4,332,270,60,9,1,1,35,43,8,7,0,0,265,2,2,Matches
190,Marc Bartra,es ESP,DF,Betis,es La Liga,34-320,1991,9.5,494,462,32,26,0,7,1,0,0,0,0,0,427,0,5,Matches
191,Federico Baschirotto,it ITA,DF,Cremonese,it Serie A,29-072,1996,12.0,546,492,52,30,0,2,2,1,0,0,0,0,475,2,1,Matches
192,Toma Bašić,hr CRO,MF,Lazio,it Serie A,29-006,1996,7.5,351,335,16,10,1,3,17,0,6,5,1,0,297,0,2,Matches
193,Calvin Bassey,ng NGA,DF,Fulham,eng Premier League,25-335,1999,12.1,726,658,66,24,0,6,5,20,0,0,0,0,635,2,11,Matches
194,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,26-232,1999,11.6,948,833,111,31,0,9,36,73,0,0,0,0,807,4,13,Matches
195,Augusto Batalla,ar ARG,GK,Rayo Vallecano,es La Liga,29-215,1996,13.0,483,399,83,30,0,3,0,0,0,0,0,0,325,1,1,Matches
196,Michy Batshuayi,be BEL,FW,Eint Frankfurt,de Bundesliga,32-060,1993,1.0,25,23,2,0,0,0,0,0,0,0,0,0,18,0,1,Matches
197,Martin Baturina,hr CRO,"FW,MF",Como,it Serie A,22-288,2003,1.9,86,79,7,2,2,0,9,0,5,0,5,0,71,0,1,Matches
198,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,35-182,1990,12.0,475,397,78,28,0,0,0,0,0,0,0,0,350,0,0,Matches
199,Christoph Baumgartner,at AUT,MF,RB Leipzig,de Bundesliga,26-122,1999,10.6,328,301,24,8,5,3,2,1,0,0,0,0,244,3,5,Matches
200,Altay Bayındır,tr TUR,GK,Manchester Utd,eng Premier League,27-231,1998,6.0,192,160,32,16,0,0,0,0,0,0,0,0,122,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
201,Vakoun Bayo,ci CIV,FW,Udinese,it Serie A,28-325,1997,3.2,86,81,4,0,0,0,0,0,0,0,0,0,66,1,2,Matches
202,Ihlas Bebou,tg TOG,FW,Hoffenheim,de Bundesliga,31-222,1994,0.9,20,20,0,0,1,0,1,0,0,0,0,0,15,0,2,Matches
203,Samu Becerra,es ESP,"DF,MF",Rayo Vallecano,es La Liga,19-334,2006,0.1,14,14,0,0,0,0,2,0,0,0,0,0,12,0,0,Matches
204,Adrian Beck,de GER,"MF,FW",Heidenheim,de Bundesliga,28-175,1997,5.1,192,188,4,1,0,0,4,1,0,0,0,0,161,0,5,Matches
205,Sheraldo Becker,sr SUR,"MF,FW",Osasuna,es La Liga,30-295,1995,1.3,42,40,1,0,0,0,9,1,0,0,0,0,23,1,3,Matches
206,Donny van de Beek,nl NED,MF,Girona,es La Liga,28-227,1997,0.5,14,13,1,0,0,0,0,1,0,0,0,0,13,0,0,Matches
207,Tjaš Begić,si SVN,DF,Parma,it Serie A,22-154,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
208,Maximilian Beier,de GER,"MF,FW",Dortmund,de Bundesliga,23-045,2002,7.2,219,209,8,1,3,0,7,6,1,0,0,0,154,2,10,Matches
209,Ismael Bekhoucha,ma MAR,DF,Getafe,es La Liga,21-011,2004,1.2,24,23,1,0,0,0,4,1,0,0,0,0,14,0,3,Matches
210,Reda Belahyane,ma MAR,MF,Lazio,it Serie A,21-183,2004,1.7,63,63,0,0,1,1,0,0,0,0,0,0,55,0,2,Matches
211,Rafik Belghali,dz ALG,"DF,FW",Hellas Verona,it Serie A,23-177,2002,10.3,350,286,63,0,0,1,28,63,0,0,0,0,264,1,9,Matches
212,Haris Belkebla,dz ALG,MF,Angers,fr Ligue 1,31-307,1994,13.8,511,492,17,14,0,1,1,3,0,0,0,0,441,2,10,Matches
213,Yassin Belkhdim,fr FRA,"MF,FW",Angers,fr Ligue 1,23-290,2002,12.2,399,391,7,4,0,4,21,2,1,0,0,0,317,1,17,Matches
214,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,34-099,1991,4.4,183,176,5,5,1,3,0,0,0,0,0,0,125,2,2,Matches
215,Armel Bella Kotchap,de GER,DF,Hellas Verona,it Serie A,23-355,2001,5.6,208,189,19,4,0,1,1,15,0,0,0,0,168,0,3,Matches
216,Raoul Bellanova,it ITA,DF,Atalanta,it Serie A,25-198,2000,9.3,442,370,72,3,0,0,57,61,8,0,7,0,360,0,5,Matches
217,Jean-Ricner Bellegarde,ht HAI,"MF,FW",Wolves,eng Premier League,27-157,1998,6.3,226,202,22,8,3,2,16,0,5,5,0,0,173,2,5,Matches
218,Héctor Bellerín,es ESP,DF,Betis,es La Liga,30-257,1995,11.1,632,553,77,5,0,1,18,72,0,0,0,0,539,2,11,Matches
219,Jobe Bellingham,eng ENG,MF,Dortmund,de Bundesliga,20-069,2005,4.8,285,279,6,4,1,1,1,0,0,0,0,0,249,0,1,Matches
220,Jude Bellingham,eng ENG,MF,Real Madrid,es La Liga,22-155,2003,7.2,379,367,9,8,2,3,5,1,0,0,0,0,332,3,3,Matches
221,Jeanuël Belocian,fr FRA,DF,Leverkusen,de Bundesliga,20-287,2005,1.7,122,112,10,1,0,1,2,9,0,0,0,0,111,0,0,Matches
222,Andrea Belotti,it ITA,FW,Cagliari,it Serie A,31-346,1993,2.1,31,27,3,0,0,0,1,1,0,0,0,0,23,1,1,Matches
223,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,26-301,1999,5.1,279,276,3,2,1,1,2,0,1,1,0,0,249,0,4,Matches
224,Lucas Beltrán,ar ARG,FW,Valencia,es La Liga,24-247,2001,4.4,106,99,7,0,0,0,2,0,0,0,0,0,85,0,4,Matches
225,Eliesse Ben Seghir,ma MAR,"MF,FW",Monaco,fr Ligue 1,20-288,2005,0.5,26,25,1,1,0,1,1,0,0,0,0,0,19,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
226,Eliesse Ben Seghir,ma MAR,MF,Leverkusen,de Bundesliga,20-288,2005,1.9,96,95,1,0,2,0,3,0,1,0,0,0,79,0,3,Matches
227,Carlos Benavídez,uy URU,"MF,DF",Alavés,es La Liga,27-246,1998,0.4,16,16,0,0,0,0,0,0,0,0,0,0,14,0,0,Matches
228,Adrian Benedyczak,pl POL,"MF,FW",Parma,it Serie A,25-007,2000,2.4,53,52,1,0,0,1,5,0,0,0,0,0,30,0,6,Matches
229,Yassine Benhattab,fr FRA,"MF,FW",Nantes,fr Ligue 1,23-013,2002,4.6,141,137,4,0,1,0,21,1,3,2,1,0,91,0,7,Matches
230,Iker Benito,es ESP,"DF,FW",Osasuna,es La Liga,23-113,2002,1.7,93,80,13,0,0,1,5,13,0,0,0,0,73,0,1,Matches
231,Ramy Bensebaini,dz ALG,DF,Dortmund,de Bundesliga,30-229,1995,8.5,684,645,38,17,2,4,8,15,0,0,0,0,610,1,4,Matches
232,Nabil Bentaleb,dz ALG,MF,Lille,fr Ligue 1,31-007,1994,3.8,310,285,25,15,4,4,13,2,8,3,2,0,258,0,3,Matches
233,Rodrigo Bentancur,uy URU,MF,Tottenham,eng Premier League,28-159,1997,8.4,402,394,8,4,1,0,3,1,0,0,0,0,344,0,5,Matches
234,Lucas Beraldo,br BRA,DF,Paris S-G,fr Ligue 1,22-007,2003,7.1,683,664,19,7,1,3,0,1,0,0,0,0,648,0,2,Matches
235,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,31-122,1994,9.9,328,297,28,14,2,8,24,3,11,4,2,0,243,3,13,Matches
236,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,35-294,1990,13.5,790,655,132,19,0,5,26,113,0,0,0,0,659,3,15,Matches
237,Álex Berenguer,es ESP,"FW,MF",Athletic Club,es La Liga,30-150,1995,10.0,382,285,96,38,1,0,88,4,50,16,21,0,262,1,6,Matches
238,Sander Berge,no NOR,MF,Fulham,eng Premier League,27-290,1998,12.6,581,570,11,10,1,7,5,1,0,0,0,0,513,0,12,Matches
239,Lucas Bergström,fi FIN,GK,Mallorca,es La Liga,23-087,2002,4.0,134,90,44,15,0,1,0,0,0,0,0,0,78,0,0,Matches
240,Lucas Bergvall,se SWE,MF,Tottenham,eng Premier League,19-302,2006,5.4,192,164,27,0,0,2,9,20,0,0,0,0,145,1,1,Matches
241,Medon Berisha,al ALB,MF,Lecce,it Serie A,22-041,2003,8.7,384,318,65,18,1,6,52,2,44,14,24,0,284,1,7,Matches
242,Anthony Bermont,fr FRA,"DF,MF",Lens,fr Ligue 1,20-294,2005,0.5,46,44,2,0,0,0,3,2,0,0,0,0,34,0,2,Matches
243,Adrian Bernabe,es ESP,MF,Parma,it Serie A,24-189,2001,11.4,506,438,65,26,1,5,35,2,16,11,5,0,397,3,10,Matches
244,Marc Bernal,es ESP,MF,Barcelona,es La Liga,18-189,2007,0.8,54,54,0,0,1,0,0,0,0,0,0,0,49,0,0,Matches
245,Federico Bernardeschi,it ITA,"FW,MF",Bologna,it Serie A,31-288,1994,4.2,194,184,9,2,0,5,18,1,6,4,1,0,158,1,2,Matches
246,Bernardo,br BRA,DF,Hoffenheim,de Bundesliga,30-201,1995,11.7,673,565,105,8,0,1,8,97,0,0,0,0,526,3,16,Matches
247,Lorenzo Bernasconi,it ITA,DF,Atalanta,it Serie A,22-015,2003,2.8,182,142,40,5,0,0,22,26,9,6,3,0,146,0,3,Matches
248,Antoine Bernede,fr FRA,MF,Hellas Verona,it Serie A,26-189,1999,10.1,336,316,16,10,3,1,13,3,2,0,2,0,240,4,7,Matches
249,Nicolò Bertola,it ITA,DF,Udinese,it Serie A,22-253,2003,6.8,315,303,12,10,0,3,1,1,0,0,0,0,254,0,8,Matches
250,Jan-Niklas Beste,de GER,"FW,MF",Freiburg,de Bundesliga,26-331,1999,8.1,250,211,38,13,0,0,49,2,23,20,2,0,162,1,14,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
251,Beto,gw GNB,FW,Everton,eng Premier League,27-304,1998,6.9,84,84,0,0,0,0,1,0,0,0,0,0,52,0,1,Matches
252,Sam Beukema,nl NED,DF,Napoli,it Serie A,27-014,1998,6.0,410,400,9,8,0,1,1,0,0,0,0,0,382,1,2,Matches
253,Matteo Bianchetti,it ITA,DF,Cremonese,it Serie A,32-259,1993,10.6,570,474,93,26,0,1,4,55,0,0,0,0,469,3,3,Matches
254,Mika Biereth,dk DEN,"FW,MF",Monaco,fr Ligue 1,22-296,2003,7.2,128,109,17,0,3,0,6,2,0,0,0,0,76,2,5,Matches
255,Pedro Bigas,es ESP,DF,Elche,es La Liga,35-077,1990,9.3,698,608,87,55,0,10,11,15,0,0,0,0,620,3,0,Matches
256,Jaka Bijol,si SVN,DF,Leeds United,eng Premier League,26-299,1999,3.4,238,218,20,3,0,0,0,0,0,0,0,0,219,0,0,Matches
257,Cristiano Biraghi,it ITA,"DF,MF",Torino,it Serie A,33-091,1992,5.1,224,159,63,8,0,3,34,40,15,7,5,0,158,2,6,Matches
258,Tom Bischof,de GER,"DF,MF",Bayern Munich,de Bundesliga,20-156,2005,5.5,516,476,40,5,2,2,14,29,6,3,0,0,474,0,8,Matches
259,Leonardo Bittencourt,de GER,MF,Werder Bremen,de Bundesliga,31-347,1993,2.0,139,137,1,0,0,1,1,1,0,0,0,0,117,1,1,Matches
260,Emmanuel Biumla,fr FRA,DF,Angers,fr Ligue 1,20-207,2005,1.5,73,71,1,1,0,0,0,0,0,0,0,0,61,1,2,Matches
261,Marco Bizot,nl NED,GK,Aston Villa,eng Premier League,34-266,1991,2.0,67,50,17,3,0,0,0,0,0,0,0,0,46,0,0,Matches
262,Antonio Blanco,es ESP,MF,Alavés,es La Liga,25-131,2000,12.4,754,716,33,18,0,8,11,0,1,0,1,0,621,5,12,Matches
263,Ludovic Blas,fr FRA,"MF,DF",Rennes,fr Ligue 1,27-335,1997,7.0,290,265,23,5,1,6,24,2,11,4,5,0,236,2,5,Matches
264,Daley Blind,nl NED,DF,Girona,es La Liga,35-267,1990,10.6,682,611,67,21,1,7,5,7,0,0,0,0,608,4,4,Matches
265,Adam Boayar,ma MAR,MF,Elche,es La Liga,20-049,2005,0.1,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0,Matches
266,Oscar Bobb,no NOR,"MF,FW",Manchester City,eng Premier League,22-142,2003,5.2,218,210,8,2,1,1,5,6,0,0,0,0,195,0,4,Matches
267,Ben Bobzien,de GER,FW,Mainz 05,de Bundesliga,22-216,2003,0.1,11,11,0,0,0,0,1,0,0,0,0,0,9,0,0,Matches
268,Arnaud Bodart,be BEL,GK,Lille,fr Ligue 1,27-265,1998,2.0,77,68,9,2,0,0,0,0,0,0,0,0,62,0,0,Matches
269,Sacha Boey,fr FRA,DF,Bayern Munich,de Bundesliga,25-079,2000,5.1,338,294,44,4,0,0,5,40,0,0,0,0,287,0,8,Matches
270,Jeremie Boga,ci CIV,"FW,MF",Nice,fr Ligue 1,28-332,1997,7.2,211,193,18,4,1,2,12,1,9,1,5,0,169,0,9,Matches
271,Lamare Bogarde,nl NED,MF,Aston Villa,eng Premier League,21-330,2004,3.3,173,169,3,3,0,0,0,0,0,0,0,0,160,1,1,Matches
272,Jayden Bogle,eng ENG,DF,Leeds United,eng Premier League,25-127,2000,12.6,482,393,89,11,1,1,28,78,0,0,0,0,352,0,23,Matches
273,Adama Boiro,es ESP,"DF,MF",Athletic Club,es La Liga,23-162,2002,0.8,47,43,4,1,0,0,2,3,0,0,0,0,43,0,0,Matches
274,Morgan Bokelé Mputu,cm CMR,"FW,DF",Metz,fr Ligue 1,21-263,2004,2.4,99,95,3,1,0,1,6,2,0,0,0,0,77,1,0,Matches
275,Daniel Boloca,ro ROU,MF,Sassuolo,it Serie A,26-344,1998,1.5,57,57,0,0,0,1,1,0,0,0,0,0,53,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
276,Moïse Bombito,ca CAN,DF,Nice,fr Ligue 1,25-246,2000,1.6,64,60,4,1,0,0,0,0,0,0,0,0,54,0,0,Matches
277,Federico Bonazzoli,it ITA,FW,Cremonese,it Serie A,28-194,1997,6.2,179,165,12,0,1,2,2,0,0,0,0,0,140,2,6,Matches
278,Warren Bondo,fr FRA,MF,Cremonese,it Serie A,22-077,2003,9.4,352,346,6,6,0,2,1,0,0,0,0,0,314,0,5,Matches
279,Giovanni Bonfanti,it ITA,DF,Pisa,it Serie A,22-318,2003,3.6,134,98,36,5,0,1,9,27,0,0,0,0,81,0,5,Matches
280,Victor Boniface,ng NGA,"FW,MF",Werder Bremen,de Bundesliga,24-343,2000,3.6,104,98,5,0,1,0,2,0,0,0,0,0,71,1,5,Matches
281,Rahim Bonkano,ne NIG,DF,Oviedo,es La Liga,23-334,2002,9.9,491,395,95,5,0,0,37,90,0,0,0,0,384,1,18,Matches
282,Ange-Yoan Bonny,fr FRA,FW,Inter,it Serie A,22-037,2003,4.9,104,104,0,0,0,0,0,0,0,0,0,0,82,0,4,Matches
283,Gennaro Borrelli,it ITA,FW,Cagliari,it Serie A,25-266,2000,7.3,112,105,6,0,0,1,1,0,0,0,0,0,77,1,5,Matches
284,Olivier Boscagli,fr FRA,DF,Brighton,eng Premier League,28-013,1997,0.5,49,45,4,2,0,0,1,0,0,0,0,0,42,0,0,Matches
285,Sven Botman,nl NED,DF,Newcastle Utd,eng Premier League,25-323,2000,7.3,403,384,19,16,0,6,1,0,0,0,0,0,349,0,3,Matches
286,Ayyoub Bouaddi,fr FRA,MF,Lille,fr Ligue 1,18-060,2007,11.5,427,418,8,6,0,1,6,2,0,0,0,0,357,1,10,Matches
287,Badredine Bouanani,dz ALG,MF,Nice,fr Ligue 1,20-358,2004,1.0,52,51,1,1,2,0,5,0,0,0,0,0,38,0,0,Matches
288,Badredine Bouanani,dz ALG,"FW,MF",Stuttgart,de Bundesliga,20-358,2004,3.5,147,135,10,2,1,0,13,3,4,1,0,0,104,2,3,Matches
289,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,26-069,1999,9.1,323,314,7,6,4,2,9,0,0,0,0,0,267,2,9,Matches
290,Justin Bourgault,fr FRA,"MF,DF",Brest,fr Ligue 1,20-078,2005,0.2,7,4,3,0,0,0,0,3,0,0,0,0,7,0,0,Matches
291,Jarrod Bowen,eng ENG,"FW,MF",West Ham,eng Premier League,28-346,1996,13.0,302,274,24,0,4,2,36,1,3,3,0,0,211,4,23,Matches
292,Lucas Boyé,ar ARG,"FW,MF",Alavés,es La Liga,29-276,1996,8.1,173,168,4,0,0,0,3,0,0,0,0,0,124,1,11,Matches
293,Enzo Boyomo,cm CMR,DF,Osasuna,es La Liga,24-055,2001,13.7,618,587,31,16,0,4,7,15,0,0,0,0,505,0,7,Matches
294,Domagoj Bradarić,hr CRO,"DF,FW",Hellas Verona,it Serie A,25-356,1999,10.0,342,280,60,2,2,1,41,46,12,11,1,0,238,2,11,Matches
295,Conor Bradley,nir NIR,DF,Liverpool,eng Premier League,22-145,2003,5.9,354,288,65,9,2,0,12,55,1,0,0,0,300,1,3,Matches
296,Bilal Brahimi,dz ALG,FW,Nice,fr Ligue 1,25-262,2000,0.0,5,5,0,0,0,0,2,0,0,0,0,0,3,0,0,Matches
297,Julian Brandt,de GER,"FW,MF",Dortmund,de Bundesliga,29-213,1996,5.8,250,241,8,1,2,2,9,6,0,0,0,0,188,1,5,Matches
298,Lilian Brassier,fr FRA,DF,Rennes,fr Ligue 1,26-029,1999,8.1,526,479,47,9,0,2,10,35,0,0,0,0,431,0,7,Matches
299,Iker Bravo,es ESP,FW,Udinese,it Serie A,20-322,2005,1.9,41,34,7,1,0,0,3,0,2,2,0,0,30,0,4,Matches
300,Josip Brekalo,hr CRO,FW,Oviedo,es La Liga,27-161,1998,3.4,149,136,12,5,2,2,9,2,5,2,1,0,110,1,4,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
301,Gleison Bremer,br BRA,DF,Juventus,it Serie A,28-258,1997,3.8,198,193,5,2,1,2,1,0,0,0,0,0,169,0,4,Matches
302,Marco Brescianini,it ITA,MF,Atalanta,it Serie A,25-315,2000,1.8,83,80,3,0,0,0,6,0,3,0,3,0,68,0,0,Matches
303,Abel Bretones,es ESP,"DF,MF",Osasuna,es La Liga,25-102,2000,11.9,430,329,101,6,2,0,17,95,0,0,0,0,320,0,15,Matches
304,Sascha Britschgi,ch SUI,DF,Parma,it Serie A,19-096,2006,8.2,243,198,44,0,0,0,12,44,0,0,0,0,169,1,10,Matches
305,Brian Brobbey,nl NED,FW,Sunderland,eng Premier League,23-303,2002,1.9,25,24,1,0,0,0,0,0,0,0,0,0,16,0,2,Matches
306,Marius Broholm,no NOR,"FW,MF",Lille,fr Ligue 1,20-340,2004,1.7,76,73,3,1,0,0,6,2,0,0,0,0,55,0,3,Matches
307,Armando Broja,al ALB,FW,Burnley,eng Premier League,24-082,2001,1.2,27,26,1,0,0,0,0,0,0,0,0,0,17,0,1,Matches
308,David Brooks,wls WAL,"FW,MF",Bournemouth,eng Premier League,28-146,1997,7.0,297,270,24,3,3,2,34,9,12,11,0,0,211,3,10,Matches
309,Nathaniel Brown,de GER,"DF,FW",Eint Frankfurt,de Bundesliga,22-168,2003,9.8,447,391,55,10,1,0,20,43,2,2,0,0,365,1,13,Matches
310,Brugui,es ESP,"MF,FW",Levante,es La Liga,29-027,1996,9.3,191,185,4,0,0,1,9,1,0,0,0,0,150,2,10,Matches
311,Paris Brunner,de GER,FW,Monaco,fr Ligue 1,19-289,2006,0.9,17,15,1,0,1,0,0,0,0,0,0,0,9,1,1,Matches
312,Jacob Bruun Larsen,dk DEN,"FW,MF",Burnley,eng Premier League,27-073,1998,5.0,144,135,8,1,1,0,13,3,3,2,0,0,106,1,6,Matches
313,Tajon Buchanan,ca CAN,MF,Villarreal,es La Liga,26-296,1999,9.1,267,251,16,4,0,1,12,12,0,0,0,0,213,0,10,Matches
314,Ante Budimir,hr CRO,FW,Osasuna,es La Liga,34-132,1991,10.9,170,165,5,1,1,0,1,2,0,0,0,0,102,0,8,Matches
315,Emi Buendía,ar ARG,"MF,FW",Aston Villa,eng Premier League,28-341,1996,5.8,209,200,9,1,1,1,3,2,2,1,0,0,160,0,9,Matches
316,Hugo Bueno,es ESP,"DF,MF",Wolves,eng Premier League,23-074,2002,9.0,438,329,109,14,0,1,65,87,8,7,1,0,340,0,17,Matches
317,Manu Bueno,es ESP,MF,Sevilla,es La Liga,21-127,2004,0.2,9,9,0,0,0,0,1,0,0,0,0,0,8,0,0,Matches
318,Santiago Bueno,uy URU,DF,Wolves,eng Premier League,27-022,1998,7.4,348,336,11,7,1,0,3,4,0,0,0,0,306,1,1,Matches
319,Louis Buffon,cz CZE,FW,Pisa,it Serie A,17-338,2007,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
320,Adam Buksa,pl POL,FW,Udinese,it Serie A,29-142,1996,4.9,83,81,1,0,0,1,1,0,0,0,0,0,49,1,1,Matches
