rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,passes_completed,passes_attempted,pass_completion_pct,total_distance,progressive_distance,assists,expected_assists,expected_assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,expected_assists_xa,season,table_type,processed_at
2345,Leroy Sané,GER,FW,Bayern Munich,Bundesliga,27,1996,23.7,878,1098,80.0,12860,3036,11,10.8,0.2,72,43,47,2,113,9.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2346,Sadibou Sané,SEN,DF,Metz,Ligue 1,19,2004,9.4,254,317,80.1,5406,1557,0,0.0,0.0,1,10,2,2,19,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2347,Arouna Sangante,SEN,DF,Le Havre,Ligue 1,21,2002,29.9,1233,1521,81.1,24085,9176,0,1.2,-1.2,17,93,9,2,107,0.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2348,Ibrahim Sangaré,CIV,MF,Nott'ham Forest,Premier League,25,1997,11.5,339,425,79.8,5477,1680,0,0.4,-0.4,7,34,5,0,44,0.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2349,Morgan Sanson,FRA,MF,Nice,Ligue 1,28,1994,21.8,630,836,75.4,10830,2818,3,4.0,-1.0,43,50,20,5,75,3.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2350,Nicola Sansone,ITA,"FW,MF",Lecce,Serie A,31,1991,8.5,207,277,74.7,3177,948,2,1.3,0.7,17,24,10,2,36,0.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2351,Baptiste Santamaria,FRA,MF,Rennes,Ligue 1,28,1995,21.4,1055,1207,87.4,19511,5191,1,0.6,0.4,13,104,15,0,134,1.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2352,Yellu Santiago,ESP,MF,Getafe,La Liga,19,2004,7.3,144,189,76.2,2242,445,0,0.4,-0.4,6,18,4,0,15,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2353,Andrey Santos,BRA,MF,Nott'ham Forest,Premier League,19,2004,0.1,6,6,100.0,90,31,0,0.0,0.0,0,1,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2354,Andrey Santos,BRA,MF,Strasbourg,Ligue 1,19,2004,9.2,444,511,86.9,7717,2017,0,1.0,-1.0,6,49,3,0,48,0.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2355,Tiago Santos,POR,DF,Lille,Ligue 1,21,2002,26.3,1113,1396,79.7,18957,4850,2,2.3,-0.3,27,83,25,10,105,2.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2356,Paco Sanz,ESP,DF,Almería,La Liga,18,2004,0.3,7,10,70.0,154,79,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2357,Riccardo Saponara,ITA,"FW,MF",Hellas Verona,Serie A,31,1991,3.8,87,124,70.2,1465,387,0,0.2,-0.2,3,8,3,1,14,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2358,Pablo Sarabia,ESP,"MF,FW",Wolves,Premier League,31,1992,19.4,684,976,70.1,11034,3731,7,5.9,1.1,51,59,40,6,109,4.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2359,Amin Sarr,SWE,"FW,MF",Lyon,Ligue 1,22,2001,1.1,13,20,65.0,147,11,0,0.2,-0.2,1,1,1,0,1,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2360,Amin Sarr,SWE,"FW,MF",Wolfsburg,Bundesliga,22,2001,4.3,95,130,73.1,1094,215,0,0.2,-0.2,2,5,5,0,12,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2361,Bouna Sarr,SEN,DF,Bayern Munich,Bundesliga,31,1992,1.2,92,104,88.5,1371,286,0,0.0,0.0,0,9,1,1,2,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2362,Ismaila Sarr,SEN,"FW,MF",Marseille,Ligue 1,25,1998,16.1,366,483,75.8,4949,1093,4,2.5,1.5,20,10,15,5,36,2.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2363,Mamadou Sarr,FRA,DF,Lyon,Ligue 1,17,2005,0.1,4,4,100.0,57,7,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2364,Martin Satriano,URU,FW,Brest,Ligue 1,22,2001,20.7,325,456,71.3,5299,1060,4,2.9,1.1,21,22,9,1,37,2.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2365,Téji Savanier,FRA,MF,Montpellier,Ligue 1,31,1991,30.7,1306,1888,69.2,27308,10471,6,6.9,-0.9,91,186,44,8,224,8.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2366,Stefan Savić,MNE,DF,Atlético Madrid,La Liga,32,1991,18.1,820,989,82.9,14666,5999,0,0.1,-0.1,1,59,7,2,66,0.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2367,Sávio,BRA,"FW,MF",Girona,La Liga,19,2004,33.1,812,1064,76.3,11860,2710,10,7.9,2.1,52,28,60,14,93,9.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2368,Zanos Savva,CYP,"DF,MF",Torino,Serie A,17,2005,0.3,5,11,45.5,95,9,0,0.0,0.0,0,0,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2369,Saba Sazonov,GEO,DF,Torino,Serie A,21,2002,4.0,163,187,87.2,3225,887,0,0.0,0.0,1,4,0,0,8,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2370,Joe Scally,USA,DF,Gladbach,Bundesliga,20,2002,24.8,1052,1312,80.2,16405,5910,4,1.4,2.6,16,38,15,10,75,1.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2371,Giorgio Scalvini,ITA,DF,Atalanta,Serie A,19,2003,28.3,1272,1564,81.3,20712,7854,3,1.1,1.9,11,89,14,2,116,1.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2372,Gianluca Scamacca,ITA,FW,Atalanta,Serie A,24,1999,16.1,293,434,67.5,5369,1076,6,3.9,2.1,33,30,14,1,41,1.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2373,Dane Scarlett,ENG,FW,Tottenham,Premier League,19,2004,0.2,2,3,66.7,25,16,0,0.0,0.0,0,1,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2374,Kevin Schade,GER,"FW,MF",Brentford,Premier League,21,2001,3.7,58,95,61.1,819,220,1,0.7,0.3,4,8,3,2,9,0.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2375,András Schäfer,HUN,MF,Union Berlin,Bundesliga,24,1999,13.5,418,557,75.0,5933,1768,2,1.5,0.5,18,25,11,1,59,1.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2376,Fabian Schär,SUI,DF,Newcastle Utd,Premier League,31,1991,33.9,1762,2128,82.8,36227,14874,1,0.7,0.3,10,145,18,3,133,1.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2377,Patrik Schick,CZE,FW,Leverkusen,Bundesliga,27,1996,11.8,184,231,79.7,2218,317,0,1.0,-1.0,8,8,5,0,17,1.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2378,Stefan Schimmer,GER,"MF,FW",Heidenheim,Bundesliga,29,1994,1.7,22,45,48.9,290,93,1,0.9,0.1,1,1,1,1,2,0.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2379,Xaver Schlager,AUT,MF,RB Leipzig,Bundesliga,25,1997,27.5,1587,1798,88.3,26312,7551,5,2.6,2.4,27,196,22,2,230,3.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2380,Keven Schlotterbeck,GER,DF,Bochum,Bundesliga,26,1997,24.3,802,1027,78.1,15211,6371,1,0.6,0.4,10,53,5,1,93,1.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2381,Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,23,1999,31.8,2381,2681,88.8,46631,16883,1,1.9,-0.9,16,193,19,0,186,2.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2382,Jeffrey Schlupp,GHA,"FW,MF",Crystal Palace,Premier League,30,1992,15.0,247,334,74.0,3498,903,2,2.3,-0.3,19,17,9,2,33,1.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2383,Romano Schmid,AUT,"MF,FW",Werder Bremen,Bundesliga,23,2000,28.9,941,1211,77.7,15062,4544,6,6.3,-0.3,51,93,46,13,144,6.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2384,Kenneth Schmidt,GER,DF,Freiburg,Bundesliga,21,2002,0.8,43,48,89.6,749,239,0,0.1,-0.1,2,2,1,1,4,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2385,Niklas Schmidt,GER,MF,Toulouse,Ligue 1,25,1998,14.1,679,840,80.8,13440,4232,1,2.4,-1.4,28,80,16,7,106,2.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2386,Benno Schmitz,GER,DF,Köln,Bundesliga,28,1994,12.8,502,709,70.8,7950,3765,1,0.3,0.7,5,41,16,6,70,1.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2387,Fabian Schnellhardt,GER,MF,Darmstadt 98,Bundesliga,29,1994,2.6,149,172,86.6,2555,498,0,0.1,-0.1,2,9,1,0,15,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2388,Jan Schöppner,GER,MF,Heidenheim,Bundesliga,24,1999,22.2,444,668,66.5,7530,2508,2,1.5,0.5,13,40,10,0,72,1.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2389,Marcel Schuhen,GER,GK,Darmstadt 98,Bundesliga,30,1993,31.0,1064,1496,71.1,31713,23490,0,0.0,0.0,0,42,3,0,5,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2390,Perr Schuurs,NED,DF,Torino,Serie A,23,1999,8.6,359,406,88.4,6478,1868,0,0.0,0.0,0,17,1,1,19,0.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2391,Marvin Schwäbe,GER,GK,Köln,Bundesliga,28,1995,34.0,1014,1305,77.7,26489,17868,0,0.1,-0.1,2,23,1,0,3,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2392,Alexander Schwolow,GER,GK,Union Berlin,Bundesliga,31,1992,1.0,29,36,80.6,814,589,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2393,Alex Scott,ENG,MF,Bournemouth,Premier League,19,2003,11.3,361,474,76.2,5733,1583,1,1.7,-0.7,22,22,15,2,50,1.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2394,Simone Scuffet,ITA,GK,Cagliari,Serie A,27,1996,31.0,614,928,66.2,18771,14157,0,0.0,0.0,0,14,1,0,1,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2395,Jérémy Sebas,MTQ,"FW,MF",Strasbourg,Ligue 1,20,2003,4.4,52,74,70.3,743,138,0,0.0,0.0,1,3,1,0,6,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2396,Demba Seck,SEN,MF,Torino,Serie A,22,2001,4.7,82,109,75.2,1195,260,0,0.1,-0.1,2,9,4,0,12,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2397,Demba Seck,SEN,"FW,MF",Frosinone,Serie A,22,2001,3.3,74,92,80.4,959,206,0,0.3,-0.3,3,2,2,0,9,0.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2398,Aleksandar Sedlar,SRB,DF,Alavés,La Liga,31,1991,10.5,343,405,84.7,6944,2813,0,0.1,-0.1,2,31,0,0,26,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2399,Alidu Seidu,GHA,DF,Rennes,Ligue 1,23,2000,6.6,309,362,85.4,5076,1287,0,0.1,-0.1,3,17,4,0,23,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2400,Alidu Seidu,GHA,DF,Clermont Foot,Ligue 1,23,2000,12.6,623,756,82.4,11437,3446,1,0.7,0.3,5,43,0,0,33,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2401,Nicolas Seiwald,AUT,MF,RB Leipzig,Bundesliga,22,2001,8.0,320,390,82.1,5471,1792,2,0.3,1.7,5,25,6,0,33,0.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2402,Nikola Sekulov,ITA,FW,Juventus,Serie A,21,2002,0.1,1,2,50.0,3,0,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2403,Davie Selke,GER,FW,Köln,Bundesliga,28,1995,14.1,144,234,61.5,1808,325,0,0.4,-0.4,11,12,4,0,17,0.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2404,Matz Sels,BEL,GK,Nott'ham Forest,Premier League,31,1992,16.0,263,378,69.6,7689,5794,0,0.1,-0.1,1,14,3,0,0,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2405,Matz Sels,BEL,GK,Strasbourg,Ligue 1,31,1992,19.0,452,619,73.0,12321,8610,0,0.5,-0.5,1,11,1,0,0,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2406,Nélson Semedo,POR,"DF,MF",Wolves,Premier League,29,1993,34.3,1474,1849,79.7,21759,7306,1,1.7,-0.7,24,101,25,10,138,1.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2407,Vivaldo Semedo,POR,FW,Udinese,Serie A,18,2005,0.1,0,1,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2408,Antoine Semenyo,GHA,FW,Bournemouth,Premier League,23,2000,23.4,452,647,69.9,6944,1597,2,3.2,-1.2,29,28,28,7,64,2.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2409,Marvin Senaya,TOG,"DF,MF",Strasbourg,Ligue 1,22,2001,23.8,871,1120,77.8,15097,5149,1,2.8,-1.8,21,63,21,18,74,1.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2410,Marcos Senesi,ARG,DF,Bournemouth,Premier League,26,1997,24.9,1005,1297,77.5,21763,9395,5,1.7,3.3,22,156,31,11,127,2.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2411,Stefano Sensi,ITA,MF,Inter,Serie A,27,1995,0.5,47,52,90.4,962,198,1,0.1,0.9,3,2,0,0,3,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2412,Suat Serdar,GER,MF,Hellas Verona,Serie A,26,1997,18.4,445,602,73.9,8940,2516,2,1.4,0.6,17,56,14,1,68,0.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2413,Benjamin Šeško,SVN,FW,RB Leipzig,Bundesliga,20,2003,17.0,215,330,65.2,2541,538,2,1.1,0.9,12,8,7,0,22,1.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2414,Kevin Sessa,GER,"MF,FW",Heidenheim,Bundesliga,23,2000,11.2,331,450,73.6,5953,1904,0,1.3,-1.3,17,40,13,2,51,1.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2415,Aaron Seydel,GER,FW,Darmstadt 98,Bundesliga,27,1996,6.9,110,190,57.9,1535,254,0,0.7,-0.7,9,9,1,0,10,0.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2416,Andres Sfait,ROU,"DF,MF",Salernitana,Serie A,18,2004,0.3,4,6,66.7,70,57,0,0.1,-0.1,1,1,1,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2417,Stephan El Shaarawy,ITA,"FW,DF",Roma,Serie A,30,1992,19.3,545,662,82.3,8516,1723,4,2.3,1.7,20,23,12,5,44,1.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2418,Luke Shaw,ENG,DF,Manchester Utd,Premier League,28,1995,10.7,531,648,81.9,8242,3114,0,1.0,-1.0,13,33,7,0,45,0.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2419,James Shea,ENG,GK,Luton Town,Premier League,32,1991,0.2,6,9,66.7,239,215,0,0.0,0.0,0,1,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2420,Eldor Shomurodov,UZB,"FW,MF",Cagliari,Serie A,28,1995,10.4,153,230,66.5,2048,487,3,1.7,1.3,10,10,5,2,18,1.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2421,Steven Shpendi,ALB,"FW,MF",Empoli,Serie A,20,2003,4.6,57,76,75.0,717,101,1,0.5,0.5,5,3,3,0,6,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2422,Sofiane Sidi Ali,FRA,MF,Marseille,Ligue 1,28,1995,0.2,6,7,85.7,121,38,0,0.0,0.0,0,0,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2423,Vincent Sierro,SUI,MF,Toulouse,Ligue 1,27,1995,25.1,1020,1316,77.5,19618,6153,2,2.3,-0.3,32,134,24,5,135,2.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2424,Tim Siersleben,GER,DF,Heidenheim,Bundesliga,23,2000,10.1,456,559,81.6,9924,4378,0,0.5,-0.5,3,39,0,0,48,0.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2425,Kiliann Sildillia,FRA,DF,Freiburg,Bundesliga,21,2002,20.1,847,1167,72.6,15116,5689,1,0.8,0.2,11,61,19,12,70,1.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2426,André Silva,POR,FW,Real Sociedad,La Liga,27,1995,8.1,134,165,81.2,1654,172,0,0.3,-0.3,5,5,1,0,7,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2427,Bernardo Silva,POR,"MF,FW",Manchester City,Premier League,28,1994,28.6,1671,1936,86.3,25138,5246,9,7.6,1.4,64,100,49,10,177,8.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2428,Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,26,1997,6.9,376,464,81.0,6295,2068,5,1.3,3.7,13,26,15,2,33,2.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2429,Fábio Silva,POR,FW,Wolves,Premier League,21,2002,2.9,61,76,80.3,779,174,0,0.2,-0.2,4,7,0,0,10,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2430,Rui Silva,POR,GK,Betis,La Liga,29,1994,27.5,669,958,69.8,18063,12611,0,0.0,0.0,0,8,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2431,Thiago Silva,BRA,DF,Chelsea,Premier League,38,1984,28.1,2166,2287,94.7,38542,15513,1,1.0,0.0,9,125,10,1,102,0.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2432,Marco Silvestri,ITA,GK,Udinese,Serie A,32,1991,17.0,324,451,71.8,8621,6421,0,0.0,0.0,0,2,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2433,Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,23,2000,23.8,1347,1573,85.6,23904,8042,3,3.3,-0.3,15,107,5,2,106,2.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2434,Giovanni Simeone,ARG,FW,Napoli,Serie A,28,1995,8.9,132,187,70.6,1760,309,0,0.6,-0.6,9,7,5,1,13,0.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2435,Giuliano Simeone,ARG,FW,Alavés,La Liga,20,2002,7.0,114,169,67.5,1546,563,2,2.0,0.0,11,9,12,1,24,1.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2436,Jan-Carlo Simic,SRB,DF,Milan,Serie A,18,2005,1.6,59,64,92.2,1039,291,0,0.0,0.0,0,3,0,0,6,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2437,Moses Simon,NGA,"FW,MF",Nantes,Ligue 1,28,1995,19.9,318,508,62.6,5209,1351,5,3.7,1.3,29,27,21,14,36,5.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2438,Unai Simón,ESP,GK,Athletic Club,La Liga,26,1997,35.4,728,1227,59.3,23132,18785,0,0.0,0.0,1,25,0,0,0,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2439,Xavi Simons,NED,MF,RB Leipzig,Bundesliga,20,2003,29.5,1137,1434,79.3,17935,4994,11,9.8,1.2,79,102,66,3,187,9.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2440,Wilfried Singo,CIV,DF,Monaco,Ligue 1,22,2000,24.3,1282,1490,86.0,24364,8674,1,1.0,0.0,14,125,15,3,145,1.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2441,Luis Sinisterra,COL,"FW,MF",Bournemouth,Premier League,24,1999,7.8,226,292,77.4,3223,747,2,2.4,-0.4,20,9,16,1,38,1.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2442,Daley Sinkgraven,NED,DF,Las Palmas,La Liga,28,1995,4.2,237,276,85.9,3245,930,0,0.0,0.0,0,19,3,0,17,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2443,Jailson Siqueira,BRA,"DF,MF",Celta Vigo,La Liga,27,1995,10.0,406,488,83.2,6877,2995,1,0.5,0.5,2,48,4,1,38,0.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2444,Ayanda Sishuba,BEL,"MF,FW",Lens,Ligue 1,18,2005,0.7,12,14,85.7,192,39,0,0.0,0.0,1,0,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2445,Ibrahima Sissoko,MLI,MF,Strasbourg,Ligue 1,25,1997,18.2,614,752,81.6,11019,3046,1,1.7,-0.7,12,67,7,1,88,1.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2446,Moussa Sissoko,FRA,MF,Nantes,Ligue 1,33,1989,20.2,547,681,80.3,8769,2582,0,1.1,-1.1,14,41,9,3,74,0.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2447,Antonio Sivera,ESP,GK,Alavés,La Liga,26,1996,34.0,651,1105,58.9,23568,18918,0,0.1,-0.1,4,41,2,0,0,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2448,Tim Skarke,GER,"FW,DF",Darmstadt 98,Bundesliga,26,1996,26.7,622,855,72.7,10477,2900,0,2.1,-2.1,31,38,33,14,80,3.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2449,Ellyes Skhiri,TUN,MF,Eint Frankfurt,Bundesliga,28,1995,24.1,1082,1287,84.1,17184,4753,2,1.0,1.0,19,76,16,0,110,1.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2450,Oliver Skipp,ENG,"MF,DF",Tottenham,Premier League,22,2000,7.9,351,383,91.6,5258,1454,0,0.6,-0.6,7,37,3,0,37,0.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2451,Leo Skiri Østigård,NOR,DF,Napoli,Serie A,23,1999,18.1,1172,1339,87.5,22293,8252,0,0.1,-0.1,3,68,4,0,76,0.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2452,Łukasz Skorupski,POL,GK,Bologna,Serie A,32,1991,32.0,796,1018,78.2,19534,13495,0,0.0,0.0,0,6,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2453,Robert Skov,DEN,"DF,FW",Hoffenheim,Bundesliga,27,1996,14.0,542,736,73.6,9703,3351,4,1.9,2.1,23,50,19,5,71,1.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2454,Milan Škriniar,SVK,DF,Paris S-G,Ligue 1,28,1995,18.1,1735,1820,95.3,32486,9850,0,0.1,-0.1,1,89,0,0,61,0.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2455,Naatan Skyttä,FIN,"MF,FW",Toulouse,Ligue 1,21,2002,1.3,56,61,91.8,923,263,0,0.6,-0.6,5,5,3,1,12,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2456,Chris Smalling,ENG,DF,Roma,Serie A,33,1989,4.3,197,228,86.4,3810,1394,0,0.4,-0.4,1,7,0,0,13,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2457,Adam Smith,ENG,DF,Bournemouth,Premier League,32,1991,23.9,782,1025,76.3,12722,5225,2,1.3,0.7,17,58,23,17,89,1.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2458,Emile Smith Rowe,ENG,MF,Arsenal,Premier League,23,2000,3.9,188,213,88.3,2449,496,1,0.2,0.8,4,13,11,0,23,0.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2459,Hrvoje Smolčić,CRO,DF,Eint Frankfurt,Bundesliga,22,2000,3.9,285,321,88.8,5288,1981,0,0.0,0.0,1,10,0,0,14,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2460,Cédric Soares,POR,DF,Arsenal,Premier League,31,1991,0.7,60,69,87.0,905,157,0,0.0,0.0,0,4,0,0,3,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2461,Danilo Soares,BRA,DF,Bochum,Bundesliga,31,1991,3.9,124,179,69.3,2028,942,0,0.1,-0.1,3,12,3,0,15,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2462,Eduard Sobol,UKR,DF,Strasbourg,Ligue 1,28,1995,0.3,8,13,61.5,128,55,0,0.0,0.0,0,0,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2463,Rubén Sobrino,ESP,"MF,FW",Cádiz,La Liga,31,1992,18.3,387,526,73.6,4945,1233,1,2.3,-1.3,22,31,8,3,34,1.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2464,Andrea Sodero,ITA,MF,Empoli,Serie A,18,2004,0.1,0,1,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2465,Emran Soglo,FRA,"MF,DF",Marseille,Ligue 1,18,2005,1.2,31,39,79.5,442,90,1,0.2,0.8,2,2,1,1,3,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2466,Alex Sola,ESP,"FW,MF",Alavés,La Liga,24,1999,14.0,269,430,62.6,4680,1722,3,2.3,0.7,27,23,19,9,42,2.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2467,Alex Sola,ESP,"DF,MF",Real Sociedad,La Liga,24,1999,0.3,12,16,75.0,196,75,0,0.0,0.0,0,1,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2468,Dominic Solanke,ENG,FW,Bournemouth,Premier League,25,1997,36.9,400,544,73.5,5026,1387,3,3.0,0.0,39,32,24,3,60,2.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2469,Ola Solbakken,NOR,FW,Roma,Serie A,24,1998,0.3,6,8,75.0,96,4,0,0.0,0.0,0,1,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2470,Carlos Soler,ESP,"MF,DF",Paris S-G,Ligue 1,26,1997,12.1,670,782,85.7,10803,2917,2,2.4,-0.4,20,58,17,2,74,1.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2471,Jhon Solis,COL,MF,Girona,La Liga,18,2004,4.3,191,225,84.9,2630,627,0,0.3,-0.3,3,21,2,0,22,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2472,Manor Solomon,ISR,FW,Tottenham,Premier League,24,1999,2.2,78,90,86.7,1105,196,2,0.8,1.2,12,3,7,1,11,0.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
2473,Daniele Sommariva,ITA,GK,Genoa,Serie A,26,1997,0.1,0,3,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
