rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,passes_attempted,passes_live,passes_dead,passes_free_kick,passes_through_ball,passes_switched,passes_crosses,passes_throw_in,passes_corner_kick,passes_in,passes_out,passes_straight,passes_completed,passes_offsides,passes_blocks,season,table_type,processed_at
1589,Wilson Manafá,POR,"DF,MF",Granada,La Liga,29,1994,2.7,135,106,29,0,1,1,8,29,0,0,0,0,104,0,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1590,Hianga Mananga Mbock,FRA,"MF,FW",Brest,Ligue 1,23,1999,0.1,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1591,Gianluca Mancini,ITA,DF,Roma,Serie A,27,1996,31.9,2011,1909,98,72,2,7,24,5,0,0,0,0,1744,4,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1592,Marco Mancosu,ITA,"MF,FW",Cagliari,Serie A,34,1988,1.7,62,54,7,2,1,0,4,0,1,0,1,0,39,1,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1593,Steve Mandanda,FRA,GK,Rennes,Ligue 1,38,1985,34.0,1209,921,288,96,0,0,0,0,0,0,0,0,885,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1594,Christos Mandas,GRE,GK,Lazio,Serie A,21,2001,8.0,269,220,49,20,0,0,0,0,0,0,0,0,181,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1595,Reinildo Mandava,MOZ,DF,Atlético Madrid,La Liga,29,1994,8.1,414,360,53,7,0,2,6,46,0,0,0,0,353,1,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1596,Aïssa Mandi,ALG,DF,Villarreal,La Liga,31,1991,12.4,734,688,45,24,2,3,0,4,0,0,0,0,671,1,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1597,Rolando Mandragora,ITA,MF,Fiorentina,Serie A,26,1997,17.6,761,701,60,32,0,8,34,5,19,4,7,0,606,0,16,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1598,Orel Mangala,BEL,MF,Nott'ham Forest,Premier League,25,1998,17.4,646,639,5,4,1,2,2,0,0,0,0,0,570,2,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1599,Orel Mangala,BEL,MF,Lyon,Ligue 1,25,1998,4.4,182,179,3,3,1,2,2,0,0,0,0,0,154,0,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1600,Vito Mannone,ITA,GK,Lille,Ligue 1,35,1988,1.0,38,33,5,4,0,0,0,0,0,0,0,0,27,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1601,Kostas Manolas,GRE,DF,Salernitana,Serie A,32,1991,5.4,303,295,8,8,1,2,1,0,0,0,0,0,276,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1602,Javier Manquillo,ESP,"DF,MF",Celta Vigo,La Liga,29,1994,8.3,436,360,76,6,1,0,5,70,0,0,0,0,357,0,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1603,Braydon Manu,GHA,MF,Darmstadt 98,Bundesliga,26,1997,1.9,33,29,3,0,0,0,4,3,0,0,0,0,24,1,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1604,Benson Manuel,ANG,"MF,FW",Burnley,Premier League,26,1997,1.3,59,52,6,0,0,0,9,2,4,0,1,0,48,1,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1605,Faitout Maouassa,FRA,"DF,MF",Granada,La Liga,25,1998,2.5,97,67,30,5,0,1,20,19,6,6,0,0,58,0,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1606,Faitout Maouassa,FRA,"MF,DF",Lens,Ligue 1,25,1998,0.8,29,20,9,0,0,0,3,8,1,0,1,0,20,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1607,Marcão,BRA,DF,Sevilla,La Liga,27,1996,3.9,199,190,6,5,0,0,0,1,0,0,0,0,176,3,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1608,Solly March,ENG,"FW,DF",Brighton,Premier League,29,1994,6.2,261,222,39,8,1,1,21,19,12,6,2,0,203,0,7,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1609,Riccardo Marchizza,ITA,DF,Frosinone,Serie A,25,1998,12.8,558,444,112,10,0,2,22,102,0,0,0,0,423,2,16,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1610,Gian Marco Ferrari,ITA,DF,Sassuolo,Serie A,31,1992,25.2,1300,1193,104,69,0,10,14,7,0,0,0,0,1073,3,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1611,Óscar de Marcos,ESP,DF,Athletic Club,La Liga,34,1989,25.1,1566,1262,298,30,1,3,121,267,1,1,0,0,1243,6,33,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1612,Alberto Marí,ESP,FW,Valencia,La Liga,22,2001,3.1,61,56,5,0,0,0,2,0,0,0,0,0,38,0,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1613,José Mari,ESP,"MF,FW",Cádiz,La Liga,35,1987,0.2,21,18,2,2,0,0,0,0,0,0,0,0,16,1,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1614,Pablo Marí,ESP,DF,Monza,Serie A,29,1993,29.1,1737,1670,66,31,0,5,4,12,0,0,0,0,1581,1,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1615,José María Giménez,URU,DF,Atlético Madrid,La Liga,28,1995,14.7,653,626,25,21,0,12,1,0,0,0,0,0,562,2,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1616,Mariano,DOM,"FW,MF",Sevilla,La Liga,29,1993,2.7,53,46,7,0,1,1,1,1,0,0,0,0,37,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1617,Mirko Marić,CRO,FW,Monza,Serie A,28,1995,3.2,91,87,4,0,0,0,1,0,0,0,0,0,66,0,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1618,Rafa Marín,ESP,DF,Alavés,La Liga,21,2002,27.1,1025,962,60,54,0,23,1,3,0,0,0,0,846,3,7,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1619,Răzvan Marin,ROU,MF,Empoli,Serie A,27,1996,20.2,907,747,154,90,8,2,98,3,57,20,33,0,671,6,11,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1620,Diego Mariño,ESP,GK,Almería,La Liga,33,1990,1.0,27,25,2,0,0,0,0,0,0,0,0,0,23,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1621,Guillermo Maripán,CHI,DF,Monaco,Ligue 1,29,1994,19.6,1054,1010,42,36,0,2,0,4,0,0,0,0,934,2,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1622,Mika Mármol,ESP,DF,Las Palmas,La Liga,22,2001,35.3,2586,2368,211,95,1,7,5,36,0,0,0,0,2282,7,20,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1623,Omar Marmoush,EGY,"FW,MF",Eint Frankfurt,Bundesliga,24,1999,25.6,574,494,78,7,7,5,33,5,16,5,10,0,407,2,27,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1624,Marquinhos,BRA,"FW,MF",Nantes,Ligue 1,20,2003,1.7,67,62,5,1,0,0,5,3,0,0,0,0,50,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1625,Marquinhos,BRA,DF,Paris S-G,Ligue 1,29,1994,17.1,1807,1757,47,22,4,3,0,21,0,0,0,0,1706,3,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1626,Unai Marrero,ESP,GK,Real Sociedad,La Liga,21,2001,1.6,45,22,23,15,0,0,0,0,0,0,0,0,28,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1627,Agustín Martegani,ARG,MF,Salernitana,Serie A,23,2000,8.1,297,280,12,8,1,1,1,2,2,0,0,0,248,5,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1628,Eric Martel,GER,MF,Köln,Bundesliga,21,2002,27.3,1126,1109,14,10,0,0,19,4,0,0,0,0,913,3,26,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1629,Roger Martí,ESP,FW,Cádiz,La Liga,32,1991,15.1,344,313,28,1,3,2,9,0,0,0,0,0,225,3,15,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1630,Anthony Martial,FRA,FW,Manchester Utd,Premier League,27,1995,5.0,139,131,6,0,0,0,0,0,0,0,0,0,109,2,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1631,Aarón Martín,ESP,DF,Genoa,Serie A,26,1997,15.3,619,495,119,16,0,2,106,71,32,7,21,0,431,5,22,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1632,Iván Martín,ESP,MF,Girona,La Liga,24,1999,30.3,1628,1583,37,20,2,4,10,6,0,0,0,0,1487,8,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1633,Jon Martin,ESP,DF,Real Sociedad,La Liga,17,2006,0.3,7,7,0,0,0,1,0,0,0,0,0,0,5,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1634,Jonas Martin,FRA,MF,Brest,Ligue 1,33,1990,13.4,962,927,33,21,0,9,7,8,2,1,0,0,839,2,12,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1635,Mario Martín,ESP,MF,Real Madrid,La Liga,19,2004,0.2,15,14,1,1,0,0,0,0,0,0,0,0,12,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1636,Gabriel Martinelli,BRA,FW,Arsenal,Premier League,22,2001,22.4,929,878,49,3,3,3,109,11,35,30,0,0,724,2,29,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1637,Tommaso Martinelli,ITA,GK,Fiorentina,Serie A,17,2006,1.0,49,38,11,2,0,1,0,0,0,0,0,0,37,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1638,Arnau Martinez,ESP,DF,Girona,La Liga,20,2003,13.8,834,731,101,25,2,3,7,76,0,0,0,0,751,2,8,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1639,Emiliano Martínez,ARG,GK,Aston Villa,Premier League,30,1992,33.5,1436,1170,259,100,0,0,0,0,0,0,0,0,1190,7,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1640,Iñigo Martínez,ESP,DF,Barcelona,La Liga,32,1991,14.4,1132,1092,37,22,3,22,3,8,0,0,0,0,1001,3,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1641,Josep Martinez,ESP,GK,Genoa,Serie A,25,1998,36.0,1430,1129,295,124,0,5,0,0,0,0,0,0,1017,6,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1642,Lautaro Martínez,ARG,FW,Inter,Serie A,25,1997,29.5,782,734,42,4,12,3,15,1,0,0,0,0,604,6,28,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1643,Lisandro Martínez,ARG,DF,Manchester Utd,Premier League,25,1998,7.2,446,414,30,10,1,1,2,0,0,0,0,0,411,2,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1644,Marc Martínez,ESP,GK,Granada,La Liga,33,1990,3.0,98,64,34,10,0,0,0,0,0,0,0,0,75,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1645,Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,27,1996,25.5,1668,1609,50,47,2,28,5,3,0,0,0,0,1362,9,14,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1646,Adam Marušić,MNE,DF,Lazio,Serie A,30,1992,34.4,1880,1575,304,20,0,4,44,284,0,0,0,0,1560,1,27,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1647,Marvin,ESP,"FW,DF",Las Palmas,La Liga,23,2000,20.6,774,723,49,5,0,1,91,43,1,0,1,0,557,2,36,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1648,Omar Mascarell,EQG,MF,Mallorca,La Liga,30,1993,17.5,779,766,13,12,2,12,4,1,0,0,0,0,638,0,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1649,Adam Masina,MAR,DF,Udinese,Serie A,29,1994,0.7,30,27,3,0,0,0,0,3,0,0,0,0,22,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1650,Adam Masina,MAR,DF,Torino,Serie A,29,1994,11.4,652,620,31,8,0,1,4,17,0,0,0,0,557,1,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1651,Erhan Mašović,SRB,"DF,MF",Bochum,Bundesliga,24,1998,24.7,732,692,39,20,2,4,5,18,0,0,0,0,570,1,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1652,Han-Noah Massengo,FRA,"MF,DF",Burnley,Premier League,22,2001,0.2,12,11,1,0,0,0,2,1,0,0,0,0,6,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1653,Roberto Massimo,GER,"FW,DF",Stuttgart,Bundesliga,22,2000,0.9,39,34,5,0,0,0,0,5,0,0,0,0,30,0,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1654,Clinton Mata,ANG,DF,Lyon,Ligue 1,30,1992,24.7,1514,1332,181,32,0,2,52,149,0,0,0,0,1286,1,26,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1655,Jaime Mata,ESP,"FW,MF",Getafe,La Liga,34,1988,19.9,521,502,17,1,0,1,39,8,1,0,0,0,340,2,21,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1656,Pape Matar Sarr,SEN,MF,Tottenham,Premier League,20,2002,23.0,1349,1329,18,5,6,3,25,9,1,0,0,0,1179,2,27,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1657,Eliot Matazo,BEL,MF,Monaco,Ligue 1,21,2002,1.1,63,61,2,1,0,1,1,1,0,0,0,0,50,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1658,Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,26,1997,25.4,433,421,12,0,1,3,20,0,0,0,0,0,309,0,14,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1659,Nemanja Matić,SRB,MF,Rennes,Ligue 1,34,1988,11.4,804,760,41,38,2,5,5,3,0,0,0,0,695,3,14,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1660,Nemanja Matić,SRB,MF,Lyon,Ligue 1,34,1988,13.9,989,948,34,34,3,6,4,0,0,0,0,0,845,7,26,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1661,Joël Matip,CMR,DF,Liverpool,Premier League,31,1991,8.7,564,559,4,4,0,0,0,0,0,0,0,0,494,1,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1662,Alex Matos,ENG,MF,Chelsea,Premier League,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1663,Chrislain Matsima,FRA,DF,Clermont Foot,Ligue 1,21,2002,13.1,655,635,19,13,0,1,0,3,0,0,0,0,569,1,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1664,Chrislain Matsima,FRA,DF,Monaco,Ligue 1,21,2002,3.3,231,224,6,2,0,0,0,3,0,0,0,0,215,1,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1665,Jean Mattéo Bahoya,FRA,"MF,FW",Eint Frankfurt,Bundesliga,18,2005,2.0,82,80,2,0,0,0,6,2,0,0,0,0,62,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1666,Remi Matthews,ENG,GK,Crystal Palace,Premier League,29,1994,0.0,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1667,Alan Matturro,URU,DF,Genoa,Serie A,18,2004,1.2,25,24,1,0,0,0,0,1,0,0,0,0,16,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1668,Azor Matusiwa,NED,MF,Reims,Ligue 1,25,1998,15.4,750,740,9,8,0,5,0,1,0,0,0,0,650,1,8,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1669,Azor Matusiwa,NED,MF,Rennes,Ligue 1,25,1998,8.8,454,442,12,11,1,1,1,1,0,0,0,0,398,0,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1670,Neal Maupay,FRA,FW,Brentford,Premier League,26,1996,14.7,392,362,28,6,5,2,8,10,1,0,0,0,282,2,28,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1671,Neal Maupay,FRA,FW,Everton,Premier League,26,1996,1.2,26,23,3,0,0,1,0,0,0,0,0,0,22,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1672,Aïman Maurer,MAR,"MF,FW",Clermont Foot,Ligue 1,18,2004,0.6,29,25,4,0,0,0,4,1,3,3,0,0,21,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1673,Konstantinos Mavropanos,GRE,DF,West Ham,Premier League,25,1997,16.7,635,597,36,29,1,11,1,5,0,0,0,0,482,2,7,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1674,Christian Mawissa,FRA,DF,Toulouse,Ligue 1,18,2005,12.4,617,562,55,7,0,3,4,44,0,0,0,0,511,0,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1675,Philipp Max,GER,DF,Eint Frankfurt,Bundesliga,29,1993,15.0,898,730,166,23,1,3,59,130,13,5,6,0,742,2,12,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1676,Eric Maxim Choupo-Moting,CMR,"MF,FW",Bayern Munich,Bundesliga,34,1989,8.0,282,273,9,0,3,0,11,0,0,0,0,0,232,0,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1677,Luís Maximiano,POR,GK,Almería,La Liga,24,1999,33.0,1266,862,397,133,0,1,0,0,0,0,0,0,833,7,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1678,Noam Mayoka-Tika,BEL,MF,Marseille,Ligue 1,19,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1679,Borja Mayoral,ESP,FW,Getafe,La Liga,26,1997,23.9,558,530,26,0,0,8,22,1,1,0,0,0,422,2,26,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1680,Senny Mayulu,FRA,"FW,MF",Paris S-G,Ligue 1,17,2006,3.6,175,172,3,0,2,0,13,1,2,0,0,0,145,0,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1681,Youssef Maziz,FRA,"FW,MF",Metz,Ligue 1,25,1998,1.4,39,33,5,1,1,2,4,1,3,2,1,0,30,1,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1682,Noussair Mazraoui,MAR,DF,Bayern Munich,Bundesliga,25,1997,13.3,980,865,112,14,0,0,19,98,0,0,0,0,865,3,23,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1683,Luca Mazzitelli,ITA,MF,Frosinone,Serie A,27,1995,24.6,1309,1234,67,38,5,10,42,5,12,7,3,0,974,8,21,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1684,Pasquale Mazzocchi,ITA,DF,Salernitana,Serie A,28,1995,14.1,635,502,131,11,1,4,42,119,1,0,1,0,460,2,17,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1685,Pasquale Mazzocchi,ITA,DF,Napoli,Serie A,28,1995,4.8,276,237,39,4,2,3,14,35,0,0,0,0,225,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1686,Kevin Mbabu,SUI,DF,Augsburg,Bundesliga,28,1995,22.7,1020,780,236,6,1,2,101,230,0,0,0,0,644,4,42,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1687,Noah Mbamba,BEL,MF,Leverkusen,Bundesliga,18,2005,0.2,20,20,0,0,0,0,1,0,0,0,0,0,19,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1688,Ethan Mbappé,FRA,"MF,DF",Paris S-G,Ligue 1,16,2006,0.5,46,44,2,0,0,0,1,2,0,0,0,0,42,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1689,Kylian Mbappé,FRA,FW,Paris S-G,Ligue 1,24,1998,24.0,965,936,24,5,12,10,23,6,7,0,0,0,801,5,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1690,Malick Mbaye,SEN,"MF,FW",Metz,Ligue 1,19,2004,1.7,54,49,5,1,0,0,13,0,3,0,3,0,34,0,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1691,Mamadou Mbaye,SEN,DF,Cádiz,La Liga,25,1998,3.2,84,80,3,3,0,0,0,0,0,0,0,0,47,1,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1692,Chancel Mbemba,COD,DF,Marseille,Ligue 1,28,1994,24.5,1398,1325,71,36,0,2,15,18,0,0,0,0,1222,2,8,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1693,Nolan Mbemba,CGO,MF,Le Havre,Ligue 1,28,1995,0.2,34,33,1,0,0,1,2,0,1,0,1,0,28,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1694,Bryan Mbeumo,CMR,FW,Brentford,Premier League,23,1999,21.8,765,668,89,26,15,4,92,15,47,21,10,3,511,8,29,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1695,Christ Mbondi,FRA,FW,Reims,Ligue 1,18,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1696,Jordi Mboula,ESP,"FW,MF",Hellas Verona,Serie A,24,1999,3.4,69,68,1,1,0,1,8,0,0,0,0,0,46,0,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1697,Nathanael Mbuku,COD,FW,Augsburg,Bundesliga,21,2002,0.1,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1698,James Mcatee,ENG,"MF,FW",Sheffield Utd,Premier League,20,2002,20.2,530,484,42,7,6,1,36,1,7,5,0,0,362,4,17,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1699,James Mcatee,ENG,MF,Manchester City,Premier League,20,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1700,Oliver McBurnie,SCO,FW,Sheffield Utd,Premier League,27,1996,14.2,408,400,3,0,1,1,5,0,0,0,0,0,242,5,14,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1701,James McConnell,ENG,MF,Liverpool,Premier League,18,2004,0.0,6,6,0,0,0,0,0,0,0,0,0,0,5,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1702,John McGinn,SCO,"MF,FW",Aston Villa,Premier League,28,1994,33.3,1223,1137,82,31,15,8,74,3,37,28,0,0,972,4,25,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1703,Scott McKenna,SCO,DF,Nott'ham Forest,Premier League,26,1996,4.6,186,168,18,1,0,0,0,17,0,0,0,0,137,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1704,Weston McKennie,USA,"MF,DF",Juventus,Serie A,24,1998,28.8,1172,990,178,9,3,6,59,168,1,0,0,0,898,4,23,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1705,Dwight McNeil,ENG,"MF,FW",Everton,Premier League,23,1999,32.1,1266,1098,158,46,14,5,229,26,82,59,14,2,874,10,62,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1706,Scott McTominay,SCO,"MF,FW",Manchester Utd,Premier League,26,1996,21.1,655,639,13,4,2,3,4,5,0,0,0,0,528,3,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1707,Facundo Medina,ARG,DF,Lens,Ligue 1,24,1999,30.2,2112,2018,90,79,6,10,20,9,0,0,0,0,1823,4,27,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1708,Ben Mee,ENG,DF,Brentford,Premier League,33,1989,14.1,667,594,72,15,0,3,5,56,0,0,0,0,511,1,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1709,Marvin Mehlem,GER,MF,Darmstadt 98,Bundesliga,25,1997,16.5,587,535,47,5,2,0,18,10,2,0,0,0,448,5,18,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1710,Bamo Meïté,CIV,DF,Marseille,Ligue 1,21,2001,7.1,507,473,34,10,0,0,4,20,0,0,0,0,462,0,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1711,Bamo Meïté,CIV,DF,Lorient,Ligue 1,21,2001,1.6,56,54,2,1,0,0,0,1,0,0,0,0,48,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1712,Hannibal Mejbri,TUN,"MF,FW",Manchester Utd,Premier League,20,2003,1.5,38,37,1,1,2,0,1,0,0,0,0,0,31,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1713,Hannibal Mejbri,TUN,MF,Sevilla,La Liga,20,2003,1.2,50,49,1,1,0,1,2,0,0,0,0,0,41,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1714,Óscar Melendo,ESP,"MF,FW",Granada,La Liga,25,1997,12.5,409,398,8,4,6,3,9,2,2,0,2,0,328,3,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1715,Gonzalo Melero,ESP,"MF,FW",Almería,La Liga,29,1994,12.3,465,443,20,10,0,0,4,3,0,0,0,0,381,2,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1716,Birger Meling,NOR,DF,Rennes,Ligue 1,28,1994,0.2,7,4,3,1,0,0,0,2,0,0,0,0,7,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1717,Arthur Melo,BRA,MF,Fiorentina,Serie A,26,1996,22.1,1502,1413,87,63,3,8,21,13,9,0,8,1,1372,2,15,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1718,Memphis,NED,FW,Atlético Madrid,La Liga,29,1994,9.9,264,238,23,4,3,4,12,2,7,2,3,0,195,3,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1719,Houboulang Mendes,GNB,DF,Almería,La Liga,25,1998,4.4,177,114,61,8,0,1,4,53,0,0,0,0,129,2,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1720,Nuno Mendes,POR,DF,Paris S-G,Ligue 1,21,2002,3.0,222,197,24,0,0,2,7,24,0,0,0,0,183,1,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1721,Tomás Mendes,ESP,MF,Alavés,La Liga,18,2004,0.1,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1722,Brais Méndez,ESP,"MF,FW",Real Sociedad,La Liga,26,1997,26.8,1244,1092,145,80,10,10,104,4,49,21,19,0,942,7,35,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1723,Bruno Méndez,URU,DF,Granada,La Liga,23,1999,14.8,636,536,94,13,1,3,8,79,0,0,0,0,452,6,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1724,Diego Méndez,ESP,MF,Rayo Vallecano,La Liga,19,2003,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
1725,Leonardo Mendicino,ITA,MF,Atalanta,Serie A,17,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
